Event type,Event start time,sender_node,receiver_node,current_node
TXN,0.3823576710677904,16,12,3
TXN,0.3823576710677904,16,12,14
TXN,0.383114989948973,18,17,11
TXN,0.383114989948973,18,17,5
TXN,0.38328915994938256,5,8,2
TXN,0.3839862873098432,8,17,13
TXN,0.3839862873098432,8,17,5
TXN,0.39235767106779035,16,12,2
TXN,0.3923576710677904,16,12,2
TXN,0.39296159874165804,16,11,14
TXN,0.393114989948973,18,17,14
TXN,0.39398628730984314,8,17,14
TXN,0.40117081394433507,18,11,18
TXN,0.402961598741658,16,11,8
TXN,0.402961598741658,16,11,2
TXN,0.403114989948973,18,17,4
TXN,0.4032891599493826,5,8,9
TXN,0.40398628730984315,8,17,11
TXN,0.4063244927518497,4,13,17
TXN,0.4063244927518497,4,13,11
TXN,0.4063244927518497,4,13,6
TXN,0.4063244927518497,4,13,16
TXN,0.41100432965388617,18,5,5
TXN,0.4110043296538862,18,5,10
TXN,0.4116071569907316,6,12,11
TXN,0.41235767106779037,16,12,8
TXN,0.4139862873098431,8,17,13
TXN,0.41632449275184974,4,13,6
TXN,0.422961598741658,16,11,3
TXN,0.42311498994897295,18,17,19
TXN,0.42328915994938254,5,8,12
TXN,0.42398628730984317,8,17,4
TXN,0.4263244927518497,4,13,15
TXN,0.4263244927518497,4,13,11
TXN,0.4263244927518497,4,13,11
TXN,0.4263244927518497,4,13,11
TXN,0.4263244927518497,4,13,10
TXN,0.4310043296538862,18,5,6
TXN,0.4310043296538862,18,5,17
TXN,0.4323576710677904,16,12,18
TXN,0.4323576710677904,16,12,18
TXN,0.432961598741658,16,11,18
TXN,0.43632449275184965,4,13,17
TXN,0.4363244927518497,4,13,17
TXN,0.44100432965388625,18,5,15
TXN,0.44235767106779034,16,12,1
TXN,0.4423576710677904,16,12,17
TXN,0.4423576710677904,16,12,17
TXN,0.44296159874165797,16,11,13
TXN,0.44296159874165797,16,11,13
TXN,0.44296159874165797,16,11,18
TXN,0.442961598741658,16,11,1
TXN,0.44311498994897297,18,17,6
TXN,0.44328915994938256,5,8,8
TXN,0.4510043296538862,18,5,2
TXN,0.45235767106779035,16,12,13
TXN,0.45235767106779035,16,12,13
TXN,0.4529583110851692,10,15,1
TXN,0.452961598741658,16,11,17
TXN,0.452961598741658,16,11,9
TXN,0.452961598741658,16,11,18
TXN,0.45296159874165803,16,11,17
TXN,0.453114989948973,18,17,4
TXN,0.45398628730984314,8,17,17
TXN,0.4563244927518496,4,13,14
TXN,0.45632449275184966,4,13,12
TXN,0.4563244927518497,4,13,12
TXN,0.4563244927518497,4,13,3
TXN,0.4563244927518497,4,13,11
TXN,0.4563244927518497,4,13,1
TXN,0.46100432965388616,18,5,15
TXN,0.4610043296538862,18,5,17
TXN,0.4610043296538862,18,5,15
TXN,0.46235767106779035,16,12,14
TXN,0.46235767106779035,16,12,9
TXN,0.462961598741658,16,11,2
TXN,0.462961598741658,16,11,18
TXN,0.46311498994897293,18,17,17
TXN,0.463114989948973,18,17,17
TXN,0.463114989948973,18,17,2
TXN,0.46398628730984315,8,17,6
TXN,0.4639862873098432,8,17,2
TXN,0.4663244927518497,4,13,6
TXN,0.47100432965388617,18,5,5
TXN,0.47100432965388617,18,5,11
TXN,0.4711708139443351,18,11,8
TXN,0.4711708139443351,18,11,13
TXN,0.47311498994897294,18,17,11
TXN,0.47311498994897294,18,17,15
TXN,0.47398628730984316,8,17,15
TXN,0.4763244927518497,4,13,6
TXN,0.4763244927518497,4,13,1
TXN,0.4810043296538862,18,5,14
TXN,0.4823576710677904,16,12,8
TXN,0.4823576710677904,16,12,7
TXN,0.482961598741658,16,11,14
TXN,0.482961598741658,16,11,18
TXN,0.48398628730984317,8,17,15
TXN,0.4863244927518497,4,13,0
TXN,0.4863244927518497,4,13,1
TXN,0.4910043296538862,18,5,12
TXN,0.4910043296538862,18,5,2
TXN,0.4923576710677903,16,12,18
TXN,0.4923576710677904,16,12,18
TXN,0.492961598741658,16,11,7
TXN,0.49311498994897296,18,17,5
TXN,0.49311498994897296,18,17,15
TXN,0.4939862873098432,8,17,15
TXN,0.4939862873098432,8,17,5
TXN,0.49632449275184964,4,13,3
TXN,0.49632449275184964,4,13,15
TXN,0.5010043296538862,18,5,0
TXN,0.5010043296538862,18,5,0
TXN,0.501170813944335,18,11,9
TXN,0.5023576710677904,16,12,4
TXN,0.503114989948973,18,17,12
TXN,0.503114989948973,18,17,3
TXN,0.503114989948973,18,17,10
TXN,0.5032891599493826,5,8,13
TXN,0.5039862873098431,8,17,1
TXN,0.5039862873098432,8,17,12
TXN,0.5063244927518498,4,13,9
TXN,0.5107070880867846,7,8,7
TXN,0.5123576710677904,16,12,14
TXN,0.5132891599493825,5,8,9
TXN,0.5132891599493825,5,8,13
TXN,0.5163244927518497,4,13,8
TXN,0.5163244927518497,4,13,0
TXN,0.5163244927518497,4,13,17
TXN,0.5163244927518498,4,13,14
TXN,0.5210043296538862,18,5,3
TXN,0.5210043296538862,18,5,14
TXN,0.5210043296538862,18,5,16
TXN,0.5210043296538862,18,5,11
TXN,0.5223576710677904,16,12,0
TXN,0.5229615987416579,16,11,14
TXN,0.522961598741658,16,11,7
TXN,0.522961598741658,16,11,14
TXN,0.522961598741658,16,11,0
TXN,0.522961598741658,16,11,14
TXN,0.5232891599493825,5,8,18
TXN,0.5263244927518497,4,13,7
TXN,0.5310043296538862,18,5,7
TXN,0.5310043296538862,18,5,10
TXN,0.5316071569907316,6,12,9
TXN,0.5323576710677903,16,12,7
TXN,0.5323576710677903,16,12,14
TXN,0.5323576710677903,16,12,14
TXN,0.5323576710677904,16,12,17
TXN,0.532961598741658,16,11,0
TXN,0.532961598741658,16,11,4
TXN,0.532961598741658,16,11,14
TXN,0.5332891599493825,5,8,15
TXN,0.5339862873098431,8,17,0
TXN,0.5363244927518497,4,13,1
TXN,0.5363244927518497,4,13,10
TXN,0.5363244927518497,4,13,16
TXN,0.5410043296538862,18,5,12
TXN,0.5416071569907316,6,12,0
TXN,0.5432891599493825,5,8,11
TXN,0.5463244927518497,4,13,1
TXN,0.5463244927518497,4,13,0
TXN,0.5463244927518497,4,13,11
TXN,0.5510043296538862,18,5,16
TXN,0.5510043296538862,18,5,0
TXN,0.5510043296538862,18,5,3
TXN,0.5523576710677903,16,12,6
TXN,0.5529615987416581,16,11,10
TXN,0.5529615987416581,16,11,17
TXN,0.5531149899489729,18,17,5
TXN,0.5531149899489729,18,17,15
TXN,0.5531149899489729,18,17,14
TXN,0.5531149899489729,18,17,0
TXN,0.553114989948973,18,17,0
TXN,0.5532891599493825,5,8,16
TXN,0.5532891599493825,5,8,3
TXN,0.5563244927518496,4,13,0
TXN,0.5563244927518497,4,13,0
TXN,0.5563244927518497,4,13,0
TXN,0.5610043296538862,18,5,16
TXN,0.5610043296538862,18,5,3
TXN,0.5623576710677903,16,12,0
TXN,0.5623576710677904,16,12,0
TXN,0.5623576710677904,16,12,13
TXN,0.5629615987416581,16,11,6
TXN,0.5631149899489729,18,17,16
TXN,0.5631149899489729,18,17,15
TXN,0.5631149899489729,18,17,2
TXN,0.5631149899489729,18,17,14
TXN,0.563114989948973,18,17,16
TXN,0.5639862873098431,8,17,4
TXN,0.5639862873098431,8,17,0
TXN,0.5639862873098431,8,17,4
TXN,0.5710043296538863,18,5,2
TXN,0.5716071569907316,6,12,8
TXN,0.5716071569907316,6,12,14
TXN,0.5723576710677903,16,12,10
TXN,0.572961598741658,16,11,0
TXN,0.5729615987416581,16,11,0
TXN,0.5731149899489729,18,17,15
TXN,0.5731149899489729,18,17,10
TXN,0.5732891599493826,5,8,11
TXN,0.5739862873098431,8,17,2
TXN,0.5739862873098431,8,17,11
TXN,0.5810043296538862,18,5,15
TXN,0.5810043296538862,18,5,5
TXN,0.5810043296538863,18,5,2
TXN,0.5810043296538863,18,5,12
TXN,0.5810043296538863,18,5,0
TXN,0.5810043296538863,18,5,3
TXN,0.581170813944335,18,11,1
TXN,0.5823576710677904,16,12,10
TXN,0.5829583110851693,10,15,0
TXN,0.582961598741658,16,11,13
TXN,0.5829615987416581,16,11,10
TXN,0.5831149899489729,18,17,0
TXN,0.5831149899489729,18,17,14
TXN,0.5832891599493826,5,8,18
TXN,0.5839862873098431,8,17,16
TXN,0.5839862873098431,8,17,3
TXN,0.5839862873098431,8,17,0
TXN,0.5839862873098431,8,17,1
TXN,0.5839862873098431,8,17,16
TXN,0.5863244927518496,4,13,3
TXN,0.5910043296538862,18,5,16
TXN,0.5910043296538862,18,5,15
TXN,0.5910043296538863,18,5,3
TXN,0.5910043296538863,18,5,2
TXN,0.5923576710677904,16,12,17
TXN,0.5923576710677904,16,12,7
TXN,0.5923576710677905,16,12,7
TXN,0.592961598741658,16,11,17
TXN,0.592961598741658,16,11,1
TXN,0.5929615987416581,16,11,1
TXN,0.5931149899489729,18,17,3
TXN,0.5931149899489729,18,17,0
TXN,0.5931149899489729,18,17,3
TXN,0.5931149899489729,18,17,7
TXN,0.5932891599493826,5,8,14
TXN,0.5932891599493826,5,8,14
TXN,0.5932891599493826,5,8,7
TXN,0.5939862873098432,8,17,16
TXN,0.5939862873098432,8,17,3
TXN,0.6016071569907315,6,12,2
TXN,0.6023576710677904,16,12,0
TXN,0.6023576710677904,16,12,12
TXN,0.602961598741658,16,11,12
TXN,0.602961598741658,16,11,3
TXN,0.603114989948973,18,17,16
TXN,0.603114989948973,18,17,12
TXN,0.6032891599493826,5,8,6
TXN,0.6032891599493826,5,8,15
TXN,0.6039862873098432,8,17,3
TXN,0.6063244927518496,4,13,10
TXN,0.6063244927518496,4,13,0
TXN,0.6063244927518496,4,13,1
TXN,0.611170813944335,18,11,9
TXN,0.6123576710677903,16,12,12
TXN,0.6123576710677904,16,12,1
TXN,0.612961598741658,16,11,0
TXN,0.612961598741658,16,11,1
TXN,0.612961598741658,16,11,7
TXN,0.613114989948973,18,17,3
TXN,0.613114989948973,18,17,2
TXN,0.613114989948973,18,17,15
TXN,0.6132891599493825,5,8,11
TXN,0.6132891599493826,5,8,6
TXN,0.6139862873098431,8,17,10
TXN,0.6139862873098432,8,17,16
TXN,0.6139862873098432,8,17,2
TXN,0.6139862873098432,8,17,15
TXN,0.6139862873098432,8,17,12
TXN,0.6163244927518496,4,13,0
TXN,0.6163244927518496,4,13,0
TXN,0.6163244927518496,4,13,0
TXN,0.6163244927518496,4,13,10
TXN,0.6210043296538862,18,5,0
TXN,0.621170813944335,18,11,14
TXN,0.621170813944335,18,11,19
TXN,0.6216071569907315,6,12,15
TXN,0.6223576710677904,16,12,0
TXN,0.6223576710677904,16,12,6
TXN,0.6223576710677904,16,12,9
TXN,0.6223576710677904,16,12,1
TXN,0.6223576710677904,16,12,12
TXN,0.6223576710677904,16,12,17
TXN,0.6223576710677904,16,12,6
TXN,0.622961598741658,16,11,17
TXN,0.622961598741658,16,11,9
TXN,0.622961598741658,16,11,1
TXN,0.622961598741658,16,11,6
TXN,0.6232891599493825,5,8,11
TXN,0.6232891599493826,5,8,16
TXN,0.6263244927518496,4,13,14
TXN,0.631170813944335,18,11,11
TXN,0.6316071569907316,6,12,19
TXN,0.6316071569907316,6,12,13
TXN,0.6329583110851692,10,15,18
TXN,0.632961598741658,16,11,12
TXN,0.633114989948973,18,17,3
TXN,0.633114989948973,18,17,0
TXN,0.633114989948973,18,17,3
TXN,0.633114989948973,18,17,16
TXN,0.6363244927518497,4,13,1
TXN,0.6363244927518497,4,13,7
TXN,0.6363244927518497,4,13,8
TXN,0.6410043296538861,18,5,6
TXN,0.6410043296538862,18,5,15
TXN,0.6410043296538862,18,5,0
TXN,0.6410043296538862,18,5,4
TXN,0.6411708139443351,18,11,5
TXN,0.6416071569907316,6,12,17
TXN,0.6416071569907316,6,12,19
TXN,0.6423576710677903,16,12,14
TXN,0.6429583110851692,10,15,13
TXN,0.6429583110851692,10,15,19
TXN,0.6429583110851692,10,15,14
TXN,0.6429615987416579,16,11,1
TXN,0.642961598741658,16,11,9
TXN,0.642961598741658,16,11,12
TXN,0.6431149899489729,18,17,16
TXN,0.6432891599493825,5,8,16
TXN,0.6432891599493826,5,8,18
TXN,0.6432891599493826,5,8,6
TXN,0.6432891599493826,5,8,10
TXN,0.6439862873098431,8,17,17
TXN,0.6439862873098432,8,17,17
TXN,0.6463244927518497,4,13,1
TXN,0.6463244927518498,4,13,0
TXN,0.6510043296538861,18,5,5
TXN,0.6510043296538862,18,5,7
TXN,0.6511708139443351,18,11,4
TXN,0.6516071569907316,6,12,12
TXN,0.6516071569907316,6,12,5
TXN,0.6523576710677903,16,12,14
TXN,0.6523576710677903,16,12,0
TXN,0.6523576710677904,16,12,0
TXN,0.6529615987416579,16,11,14
TXN,0.652961598741658,16,11,0
TXN,0.653114989948973,18,17,6
TXN,0.6532891599493826,5,8,17
TXN,0.6539862873098432,8,17,6
TXN,0.6563244927518497,4,13,0
TXN,0.6563244927518497,4,13,13
TXN,0.6563244927518497,4,13,0
TXN,0.6616071569907316,6,12,5
TXN,0.6623576710677903,16,12,9
TXN,0.6623576710677903,16,12,1
TXN,0.6629583110851692,10,15,5
TXN,0.6629615987416579,16,11,0
TXN,0.6629615987416579,16,11,7
TXN,0.6629615987416579,16,11,14
TXN,0.663114989948973,18,17,7
TXN,0.663114989948973,18,17,3
TXN,0.6632891599493825,5,8,1
TXN,0.6632891599493826,5,8,17
TXN,0.6663244927518497,4,13,7
TXN,0.6663244927518497,4,13,6
TXN,0.6663244927518497,4,13,0
TXN,0.6710043296538861,18,5,10
TXN,0.6716071569907316,6,12,14
TXN,0.6716071569907316,6,12,18
TXN,0.6723576710677903,16,12,0
TXN,0.672961598741658,16,11,17
TXN,0.672961598741658,16,11,0
TXN,0.673114989948973,18,17,4
TXN,0.673114989948973,18,17,14
TXN,0.6732891599493825,5,8,15
TXN,0.6732891599493825,5,8,1
TXN,0.6732891599493825,5,8,14
TXN,0.6732891599493825,5,8,12
TXN,0.6739862873098431,8,17,0
TXN,0.6739862873098431,8,17,14
TXN,0.6739862873098432,8,17,7
TXN,0.6739862873098432,8,17,14
TXN,0.6811708139443351,18,11,17
TXN,0.6816071569907315,6,12,5
TXN,0.6823576710677903,16,12,1
TXN,0.6823576710677903,16,12,11
TXN,0.6823576710677903,16,12,1
TXN,0.6823576710677903,16,12,1
TXN,0.6823576710677903,16,12,7
TXN,0.6829583110851692,10,15,12
TXN,0.682961598741658,16,11,0
TXN,0.682961598741658,16,11,0
TXN,0.682961598741658,16,11,7
TXN,0.6831149899489729,18,17,0
TXN,0.683114989948973,18,17,2
TXN,0.683114989948973,18,17,10
TXN,0.683114989948973,18,17,12
TXN,0.683114989948973,18,17,2
TXN,0.6832891599493826,5,8,17
TXN,0.6832891599493826,5,8,6
TXN,0.6839862873098431,8,17,3
TXN,0.6839862873098432,8,17,10
TXN,0.6863244927518497,4,13,0
TXN,0.6863244927518497,4,13,17
TXN,0.6910043296538861,18,5,7
TXN,0.6910043296538861,18,5,3
TXN,0.6910043296538861,18,5,2
TXN,0.6916071569907316,6,12,17
TXN,0.6923576710677903,16,12,0
TXN,0.6923576710677903,16,12,10
TXN,0.692961598741658,16,11,0
TXN,0.692961598741658,16,11,7
TXN,0.692961598741658,16,11,1
TXN,0.692961598741658,16,11,0
TXN,0.6932891599493826,5,8,1
TXN,0.6939862873098431,8,17,10
TXN,0.6949207730260777,3,12,3
TXN,0.6963244927518497,4,13,1
TXN,0.6963244927518497,4,13,1
TXN,0.7010043296538861,18,5,0
TXN,0.7010043296538861,18,5,2
TXN,0.7010043296538863,18,5,16
TXN,0.701170813944335,18,11,10
TXN,0.7011708139443351,18,11,15
TXN,0.7011708139443351,18,11,4
TXN,0.7016071569907316,6,12,18
TXN,0.7029583110851692,10,15,17
TXN,0.7029583110851692,10,15,13
TXN,0.702961598741658,16,11,10
TXN,0.703114989948973,18,17,16
TXN,0.7039862873098431,8,17,4
TXN,0.7039862873098431,8,17,16
TXN,0.7039862873098433,8,17,16
TXN,0.7039862873098433,8,17,7
TXN,0.7039862873098433,8,17,3
TXN,0.7063244927518497,4,13,15
TXN,0.7110043296538862,18,5,0
TXN,0.7110043296538862,18,5,12
TXN,0.711170813944335,18,11,6
TXN,0.711170813944335,18,11,19
TXN,0.711170813944335,18,11,15
TXN,0.7116071569907316,6,12,4
TXN,0.7116071569907316,6,12,3
TXN,0.7123576710677904,16,12,0
TXN,0.7123576710677904,16,12,0
TXN,0.7129583110851692,10,15,8
TXN,0.7129583110851693,10,15,4
TXN,0.7131149899489729,18,17,6
TXN,0.7131149899489729,18,17,12
TXN,0.7132891599493826,5,8,0
TXN,0.7139862873098431,8,17,16
TXN,0.7207070880867845,7,8,2
TXN,0.7210043296538862,18,5,16
TXN,0.721170813944335,18,11,2
TXN,0.721170813944335,18,11,15
TXN,0.7216071569907316,6,12,4
TXN,0.7216071569907316,6,12,14
TXN,0.7223576710677904,16,12,18
TXN,0.7223576710677904,16,12,0
TXN,0.7229583110851693,10,15,2
TXN,0.7229583110851693,10,15,14
TXN,0.7232891599493825,5,8,14
TXN,0.7232891599493826,5,8,3
TXN,0.7232891599493826,5,8,9
TXN,0.7239862873098433,8,17,10
TXN,0.731170813944335,18,11,5
TXN,0.7316071569907316,6,12,15
TXN,0.7316071569907316,6,12,5
TXN,0.7323576710677904,16,12,7
TXN,0.7323576710677904,16,12,0
TXN,0.7323576710677904,16,12,1
TXN,0.7323576710677904,16,12,12
TXN,0.732961598741658,16,11,0
TXN,0.732961598741658,16,11,11
TXN,0.732961598741658,16,11,17
TXN,0.732961598741658,16,11,8
TXN,0.7332891599493825,5,8,15
TXN,0.7332891599493825,5,8,12
TXN,0.7332891599493826,5,8,0
TXN,0.7373910412155876,16,18,16
TXN,0.7410043296538862,18,5,16
TXN,0.7411708139443351,18,11,14
TXN,0.7411708139443351,18,11,17
TXN,0.7416071569907314,6,12,4
TXN,0.7429583110851692,10,15,2
TXN,0.7429583110851692,10,15,9
TXN,0.742961598741658,16,11,0
TXN,0.743114989948973,18,17,10
TXN,0.743114989948973,18,17,2
TXN,0.7432891599493825,5,8,16
TXN,0.7432891599493826,5,8,0
TXN,0.7439862873098431,8,17,3
TXN,0.7439862873098431,8,17,10
TXN,0.7463244927518498,4,13,17
TXN,0.7510043296538862,18,5,3
TXN,0.7510043296538862,18,5,6
TXN,0.7510043296538862,18,5,15
TXN,0.7510043296538862,18,5,12
TXN,0.751170813944335,18,11,0
TXN,0.7511708139443352,18,11,3
TXN,0.7516071569907316,6,12,16
TXN,0.7516071569907316,6,12,5
TXN,0.7516071569907317,6,12,7
TXN,0.7529583110851692,10,15,12
TXN,0.752961598741658,16,11,10
TXN,0.752961598741658,16,11,18
TXN,0.753114989948973,18,17,15
TXN,0.753114989948973,18,17,0
TXN,0.7532891599493825,5,8,17
TXN,0.7532891599493825,5,8,0
TXN,0.7532891599493826,5,8,17
TXN,0.7611708139443351,18,11,12
TXN,0.7611708139443351,18,11,0
TXN,0.7623576710677904,16,12,10
TXN,0.7629583110851692,10,15,9
TXN,0.7629583110851692,10,15,17
TXN,0.762961598741658,16,11,7
TXN,0.763114989948973,18,17,6
TXN,0.7632891599493825,5,8,14
TXN,0.7632891599493825,5,8,0
TXN,0.7632891599493826,5,8,3
TXN,0.7632891599493826,5,8,1
TXN,0.7639862873098431,8,17,7
TXN,0.7639862873098431,8,17,3
TXN,0.7639862873098432,8,17,12
TXN,0.7639862873098432,8,17,6
TXN,0.7707070880867846,7,8,12
TXN,0.7710043296538862,18,5,0
TXN,0.7716071569907317,6,12,1
TXN,0.7723576710677904,16,12,7
TXN,0.7723576710677904,16,12,10
TXN,0.7729583110851692,10,15,2
TXN,0.7729583110851692,10,15,2
TXN,0.772961598741658,16,11,10
TXN,0.772961598741658,16,11,10
TXN,0.772961598741658,16,11,7
TXN,0.772961598741658,16,11,10
TXN,0.7731149899489729,18,17,7
TXN,0.7731149899489729,18,17,16
TXN,0.773114989948973,18,17,17
TXN,0.7732891599493825,5,8,3
TXN,0.7732891599493826,5,8,0
TXN,0.7810043296538862,18,5,16
TXN,0.781170813944335,18,11,14
TXN,0.7811708139443351,18,11,11
TXN,0.7811708139443351,18,11,11
TXN,0.7816071569907316,6,12,4
TXN,0.7823576710677904,16,12,0
TXN,0.7823576710677904,16,12,10
TXN,0.7823576710677904,16,12,10
TXN,0.782961598741658,16,11,0
TXN,0.7831149899489729,18,17,12
TXN,0.7831149899489729,18,17,0
TXN,0.783114989948973,18,17,0
TXN,0.783114989948973,18,17,3
TXN,0.783114989948973,18,17,0
TXN,0.7832891599493825,5,8,1
TXN,0.7832891599493825,5,8,8
TXN,0.7832891599493825,5,8,1
TXN,0.7832891599493826,5,8,0
TXN,0.7839862873098431,8,17,7
TXN,0.7839862873098431,8,17,3
TXN,0.7839862873098431,8,17,12
TXN,0.7863244927518496,4,13,6
TXN,0.7910043296538862,18,5,0
TXN,0.7910043296538862,18,5,7
TXN,0.7910043296538862,18,5,6
TXN,0.7923576710677904,16,12,7
TXN,0.7929583110851692,10,15,8
TXN,0.7929583110851692,10,15,4
TXN,0.7929615987416581,16,11,10
TXN,0.7939862873098431,8,17,15
TXN,0.7939862873098432,8,17,0
TXN,0.7939862873098432,8,17,1
TXN,0.8007070880867845,7,8,5
TXN,0.801170813944335,18,11,16
TXN,0.801170813944335,18,11,12
TXN,0.8011708139443351,18,11,2
TXN,0.8011708139443351,18,11,0
TXN,0.8011708139443351,18,11,7
TXN,0.8016071569907315,6,12,7
TXN,0.8016071569907316,6,12,3
TXN,0.8016071569907316,6,12,15
TXN,0.8023576710677903,16,12,10
TXN,0.8029583110851691,10,15,9
TXN,0.8029615987416581,16,11,10
TXN,0.803114989948973,18,17,12
TXN,0.8032891599493825,5,8,15
TXN,0.8032891599493825,5,8,10
TXN,0.8032891599493825,5,8,0
TXN,0.8032891599493825,5,8,0
TXN,0.8039862873098431,8,17,10
TXN,0.8039862873098431,8,17,0
TXN,0.8110043296538861,18,5,7
TXN,0.8110043296538862,18,5,7
TXN,0.8111708139443351,18,11,10
TXN,0.8111708139443351,18,11,3
TXN,0.8116071569907316,6,12,10
TXN,0.8123576710677903,16,12,13
TXN,0.812832257076445,13,18,13
TXN,0.8129583110851691,10,15,9
TXN,0.8129583110851692,10,15,6
TXN,0.8129615987416581,16,11,17
TXN,0.8131149899489729,18,17,16
TXN,0.8131149899489729,18,17,15
TXN,0.8139862873098431,8,17,12
TXN,0.8139862873098431,8,17,16
TXN,0.8163244927518496,4,13,1
TXN,0.8207070880867845,7,8,19
TXN,0.8210043296538863,18,5,0
TXN,0.821170813944335,18,11,15
TXN,0.8211708139443351,18,11,16
TXN,0.8216071569907315,6,12,17
TXN,0.8216071569907316,6,12,16
TXN,0.8216071569907316,6,12,3
TXN,0.8229583110851693,10,15,11
TXN,0.8231149899489729,18,17,7
TXN,0.8232891599493826,5,8,1
TXN,0.8232891599493826,5,8,3
TXN,0.8232891599493826,5,8,10
TXN,0.8232891599493826,5,8,0
TXN,0.8232891599493826,5,8,1
TXN,0.8232891599493826,5,8,7
TXN,0.8239862873098431,8,17,7
TXN,0.8239862873098431,8,17,3
TXN,0.8239862873098431,8,17,7
TXN,0.8307070880867846,7,8,13
TXN,0.8310043296538863,18,5,12
TXN,0.831170813944335,18,11,3
TXN,0.831170813944335,18,11,3
TXN,0.831170813944335,18,11,2
TXN,0.8323576710677904,16,12,10
TXN,0.8323576710677904,16,12,0
TXN,0.8329583110851692,10,15,3
TXN,0.8329615987416581,16,11,13
TXN,0.8332891599493826,5,8,0
TXN,0.8332891599493826,5,8,3
TXN,0.8332891599493826,5,8,10
TXN,0.8332891599493826,5,8,7
TXN,0.8339862873098431,8,17,7
TXN,0.8339862873098431,8,17,17
TXN,0.8373910412155876,16,18,15
TXN,0.8407070880867845,7,8,4
TXN,0.8410043296538862,18,5,7
TXN,0.8410043296538863,18,5,16
TXN,0.8410043296538863,18,5,16
TXN,0.841170813944335,18,11,12
TXN,0.841170813944335,18,11,16
TXN,0.841170813944335,18,11,5
TXN,0.8416071569907315,6,12,8
TXN,0.8416071569907316,6,12,1
TXN,0.8423576710677904,16,12,10
TXN,0.8431149899489729,18,17,12
TXN,0.8431149899489729,18,17,7
TXN,0.8439862873098432,8,17,16
TXN,0.8449207730260777,3,12,17
TXN,0.8510043296538862,18,5,16
TXN,0.851170813944335,18,11,16
TXN,0.8511708139443351,18,11,16
TXN,0.8516071569907315,6,12,5
TXN,0.8516071569907316,6,12,16
TXN,0.8516071569907316,6,12,4
TXN,0.8523576710677905,16,12,10
TXN,0.8529583110851693,10,15,16
