Event type,Event start time,sender_node,receiver_node,current_node
TXN,2.911460205769754,12,4,5
TXN,2.91198477340995,15,9,6
TXN,2.91244816247084,2,4,12
TXN,2.91244816247084,2,4,17
TXN,2.91244816247084,2,4,17
TXN,2.9124481624708403,2,4,7
TXN,2.9125568670363986,5,17,12
TXN,2.9137738028991262,7,18,2
TXN,2.9137738028991267,7,18,5
TXN,2.914488812159411,1,19,5
TXN,2.914532732519483,7,4,5
TXN,2.915479814454903,10,6,4
TXN,2.9157703478683628,6,18,7
TXN,2.9180320613330566,19,3,16
TXN,2.9192747777235457,6,7,17
TXN,2.919274777723546,6,7,8
TXN,2.919274777723546,6,7,12
TXN,2.919274777723546,6,7,7
TXN,2.9192966125102,19,3,13
TXN,2.921460205769754,12,4,16
TXN,2.9219847734099504,15,9,18
TXN,2.9219847734099504,15,9,8
TXN,2.9219847734099504,15,9,4
TXN,2.9219847734099504,15,9,7
TXN,2.9219847734099504,15,9,9
TXN,2.9219847734099504,15,9,17
TXN,2.9224481624708396,2,4,13
TXN,2.92244816247084,2,4,3
TXN,2.92244816247084,2,4,19
TXN,2.9224481624708405,2,4,9
TXN,2.9225568670363993,5,17,7
TXN,2.923773802899127,7,18,2
TXN,2.924532732519483,7,4,2
TXN,2.9245327325194834,7,4,0
TXN,2.925479814454903,10,6,3
TXN,2.925479814454903,10,6,5
TXN,2.926150201616377,8,13,1
TXN,2.9268121543011896,3,11,4
TXN,2.9280320613330564,19,3,2
TXN,2.928032061333057,19,3,17
TXN,2.929274777723546,6,7,7
TXN,2.929274777723546,6,7,7
TXN,2.929274777723546,6,7,5
TXN,2.9292747777235464,6,7,9
TXN,2.9292966125102,19,3,13
TXN,2.9292966125102007,19,3,16
TXN,2.9319847734099502,15,9,4
TXN,2.9319847734099502,15,9,14
TXN,2.93244816247084,2,4,17
TXN,2.93244816247084,2,4,7
TXN,2.9324481624708403,2,4,17
TXN,2.9324481624708403,2,4,13
TXN,2.9324481624708403,2,4,7
TXN,2.932556867036398,5,17,13
TXN,2.932556867036399,5,17,12
TXN,2.9337738028991267,7,18,3
TXN,2.9337738028991267,7,18,5
TXN,2.935479814454903,10,6,16
TXN,2.936150201616377,8,13,2
TXN,2.9368121543011894,3,11,11
TXN,2.9380320613330566,19,3,17
TXN,2.939274777723546,6,7,17
TXN,2.939274777723546,6,7,9
TXN,2.939274777723546,6,7,19
TXN,2.9392966125102,19,3,2
TXN,2.9392966125102005,19,3,5
TXN,2.94244816247084,2,4,10
TXN,2.94244816247084,2,4,15
TXN,2.9437738028991265,7,18,2
TXN,2.943773802899127,7,18,2
TXN,2.943773802899127,7,18,5
TXN,2.943773802899127,7,18,5
TXN,2.945479814454903,10,6,3
TXN,2.9454798144549033,10,6,0
TXN,2.946150201616377,8,13,12
TXN,2.946150201616377,8,13,10
TXN,2.946150201616377,8,13,16
TXN,2.946150201616377,8,13,18
TXN,2.9468121543011896,3,11,14
TXN,2.9480320613330564,19,3,0
TXN,2.9480320613330564,19,3,5
TXN,2.9480320613330564,19,3,4
TXN,2.9480320613330564,19,3,16
TXN,2.9480320613330564,19,3,5
TXN,2.951460205769754,12,4,16
TXN,2.9519847734099502,15,9,4
TXN,2.95244816247084,2,4,7
TXN,2.95244816247084,2,4,17
TXN,2.95244816247084,2,4,6
TXN,2.95244816247084,2,4,12
TXN,2.95244816247084,2,4,10
TXN,2.9525568670363986,5,17,13
TXN,2.9537738028991267,7,18,5
TXN,2.9537738028991267,7,18,8
TXN,2.9537738028991267,7,18,5
TXN,2.9537738028991267,7,18,0
TXN,2.9545327325194832,7,4,16
TXN,2.956150201616377,8,13,19
TXN,2.956150201616377,8,13,17
TXN,2.9561502016163774,8,13,1
TXN,2.958032061333056,19,3,17
TXN,2.9580320613330566,19,3,1
TXN,2.959274777723546,6,7,15
TXN,2.9592966125102005,19,3,5
TXN,2.9604954163485866,1,18,1
TXN,2.96198477340995,15,9,13
TXN,2.9619847734099505,15,9,11
TXN,2.9624481624708396,2,4,6
TXN,2.9624481624708396,2,4,15
TXN,2.9624481624708396,2,4,17
TXN,2.96244816247084,2,4,5
TXN,2.96244816247084,2,4,5
TXN,2.9637738028991265,7,18,3
TXN,2.963773802899127,7,18,0
TXN,2.963773802899127,7,18,5
TXN,2.964532732519483,7,4,5
TXN,2.9661502016163768,8,13,16
TXN,2.966150201616377,8,13,5
TXN,2.966150201616377,8,13,16
TXN,2.966150201616377,8,13,10
TXN,2.969274777723546,6,7,7
TXN,2.9692966125102,19,3,5
TXN,2.9692966125102007,19,3,2
TXN,2.971074013803757,9,0,19
TXN,2.9719847734099503,15,9,1
TXN,2.9719847734099503,15,9,9
TXN,2.9719847734099507,15,9,7
TXN,2.9719847734099507,15,9,0
TXN,2.97244816247084,2,4,7
TXN,2.97244816247084,2,4,13
TXN,2.9724481624708403,2,4,12
TXN,2.9725568670363987,5,17,13
TXN,2.9737738028991267,7,18,2
TXN,2.9737738028991267,7,18,11
TXN,2.976150201616377,8,13,16
TXN,2.9761502016163774,8,13,9
TXN,2.9761502016163774,8,13,9
TXN,2.9768121543011894,3,11,0
TXN,2.978032061333056,19,3,13
TXN,2.9780320613330566,19,3,2
TXN,2.9792747777235458,6,7,17
TXN,2.979274777723546,6,7,17
TXN,2.9792966125101996,19,3,2
TXN,2.9792966125102005,19,3,17
TXN,2.981074013803757,9,0,13
TXN,2.98244816247084,2,4,7
TXN,2.983773802899127,7,18,0
TXN,2.985479814454903,10,6,11
TXN,2.985770347868363,6,18,13
TXN,2.986150201616377,8,13,5
TXN,2.9861502016163772,8,13,1
TXN,2.9861502016163772,8,13,18
TXN,2.9868121543011896,3,11,19
TXN,2.9880320613330564,19,3,5
TXN,2.989274777723546,6,7,12
TXN,2.9892966125102003,19,3,6
TXN,2.9892966125102003,19,3,16
TXN,2.991074013803757,9,0,15
TXN,2.991074013803757,9,0,7
TXN,2.9919847734099503,15,9,8
TXN,2.9919847734099503,15,9,11
