Event type,Event start time,sender_node,receiver_node,current_node
TXN,0.6409973837819691,17,9,8
TXN,0.6409973837819691,17,9,0
TXN,0.6437101315611551,5,11,17
TXN,0.6437101315611551,5,11,17
TXN,0.6445075611490247,16,14,10
TXN,0.6467714106701328,7,0,15
TXN,0.6490649881980949,11,8,17
TXN,0.6490649881980949,11,8,10
TXN,0.649064988198095,11,8,0
TXN,0.6507789782672229,8,2,9
TXN,0.650997383781969,17,9,0
TXN,0.6509973837819691,17,9,7
TXN,0.6509973837819691,17,9,5
TXN,0.6525960780316721,7,1,16
TXN,0.6525960780316721,7,1,0
TXN,0.6525960780316721,7,1,0
TXN,0.6525960780316721,7,1,4
TXN,0.6529260062895996,4,9,18
TXN,0.6537101315611551,5,11,0
TXN,0.6537101315611551,5,11,13
TXN,0.6537101315611551,5,11,0
TXN,0.6540830462456221,4,15,19
TXN,0.6540830462456222,4,15,13
TXN,0.6542264787128079,15,12,6
TXN,0.655322204099569,11,18,2
TXN,0.6567714106701328,7,0,15
TXN,0.6590649881980949,11,8,8
TXN,0.659064988198095,11,8,10
TXN,0.6606890460656147,5,1,4
TXN,0.6607028996721911,8,3,18
TXN,0.6607028996721911,8,3,17
TXN,0.6607789782672229,8,2,16
TXN,0.6607789782672229,8,2,17
TXN,0.660997383781969,17,9,0
TXN,0.660997383781969,17,9,16
TXN,0.6623029077290338,7,4,14
TXN,0.6625960780316721,7,1,13
TXN,0.6625960780316721,7,1,18
TXN,0.663710131561155,5,11,19
TXN,0.663710131561155,5,11,13
TXN,0.6667714106701328,7,0,16
TXN,0.6706890460656147,5,1,7
TXN,0.6707028996721911,8,3,0
TXN,0.6707789782672229,8,2,1
TXN,0.6707789782672229,8,2,9
TXN,0.670997383781969,17,9,13
TXN,0.670997383781969,17,9,14
TXN,0.6723029077290338,7,4,5
TXN,0.672596078031672,7,1,1
TXN,0.6737101315611551,5,11,4
TXN,0.6742264787128079,15,12,2
TXN,0.6742264787128079,15,12,11
TXN,0.6745075611490248,16,14,10
TXN,0.6745075611490248,16,14,0
TXN,0.6758917690107201,17,0,14
TXN,0.6767714106701328,7,0,15
TXN,0.6767714106701328,7,0,6
TXN,0.6767714106701328,7,0,15
TXN,0.6790649881980949,11,8,16
TXN,0.6804488108424283,19,1,19
TXN,0.6807028996721911,8,3,16
TXN,0.6809973837819691,17,9,7
TXN,0.6823029077290338,7,4,5
TXN,0.6837101315611551,5,11,11
TXN,0.6837101315611551,5,11,1
TXN,0.6840830462456221,4,15,5
TXN,0.6842264787128078,15,12,3
TXN,0.684226478712808,15,12,19
TXN,0.6845075611490248,16,14,7
TXN,0.6858917690107201,17,0,6
TXN,0.6867714106701328,7,0,6
TXN,0.6867714106701328,7,0,12
TXN,0.6890649881980949,11,8,17
TXN,0.6890649881980949,11,8,4
TXN,0.6892269554401805,11,0,11
TXN,0.6906890460656148,5,1,7
TXN,0.6923029077290338,7,4,14
TXN,0.692596078031672,7,1,4
TXN,0.6925960780316721,7,1,18
TXN,0.693710131561155,5,11,19
TXN,0.694083046245622,4,15,15
TXN,0.6942264787128078,15,12,14
TXN,0.694226478712808,15,12,3
TXN,0.6945075611490247,16,14,0
TXN,0.6958917690107201,17,0,15
TXN,0.6967714106701328,7,0,17
TXN,0.7006890460656148,5,1,1
TXN,0.7007028996721911,8,3,1
TXN,0.7007028996721911,8,3,18
TXN,0.7007789782672228,8,2,4
TXN,0.7008160398987281,18,6,3
TXN,0.7009973837819691,17,9,4
TXN,0.7025960780316721,7,1,1
TXN,0.7025960780316721,7,1,19
TXN,0.703710131561155,5,11,19
TXN,0.7037101315611551,5,11,19
TXN,0.7040830462456221,4,15,19
TXN,0.7042264787128079,15,12,9
TXN,0.7042264787128079,15,12,19
TXN,0.704226478712808,15,12,11
TXN,0.7045075611490247,16,14,12
TXN,0.7045075611490247,16,14,5
TXN,0.7045075611490248,16,14,10
TXN,0.705322204099569,11,18,18
TXN,0.7067714106701328,7,0,6
TXN,0.7067714106701328,7,0,0
TXN,0.7067714106701328,7,0,6
TXN,0.7067714106701328,7,0,10
TXN,0.7067714106701328,7,0,10
TXN,0.7090649881980949,11,8,5
TXN,0.7090649881980949,11,8,16
TXN,0.7106890460656148,5,1,0
TXN,0.7106890460656148,5,1,10
TXN,0.7107789782672228,8,2,13
TXN,0.710997383781969,17,9,7
TXN,0.7109973837819691,17,9,4
TXN,0.712596078031672,7,1,19
TXN,0.712596078031672,7,1,17
TXN,0.712596078031672,7,1,19
TXN,0.7125960780316721,7,1,0
TXN,0.7129260062895997,4,9,12
TXN,0.7129260062895997,4,9,11
TXN,0.7129260062895997,4,9,8
TXN,0.7129260062895997,4,9,2
TXN,0.7137101315611551,5,11,10
TXN,0.714226478712808,15,12,0
TXN,0.71589176901072,17,0,18
TXN,0.7167714106701328,7,0,6
TXN,0.719064988198095,11,8,10
TXN,0.7190649881980951,11,8,4
TXN,0.7207789782672228,8,2,13
TXN,0.7207789782672228,8,2,17
TXN,0.7207789782672229,8,2,19
TXN,0.7208160398987281,18,6,2
TXN,0.722596078031672,7,1,19
TXN,0.7225960780316721,7,1,15
TXN,0.7229260062895997,4,9,12
TXN,0.7229260062895997,4,9,17
TXN,0.7229260062895997,4,9,1
TXN,0.7229260062895997,4,9,11
TXN,0.723710131561155,5,11,0
TXN,0.723710131561155,5,11,6
TXN,0.7237101315611552,5,11,16
TXN,0.724046043452693,0,18,0
TXN,0.724083046245622,4,15,3
TXN,0.724226478712808,15,12,9
TXN,0.7245075611490247,16,14,14
TXN,0.7245075611490247,16,14,8
TXN,0.7267714106701327,7,0,15
TXN,0.7267714106701328,7,0,15
TXN,0.7267714106701328,7,0,0
TXN,0.7267714106701328,7,0,6
TXN,0.729064988198095,11,8,0
TXN,0.729064988198095,11,8,8
TXN,0.729064988198095,11,8,17
TXN,0.7290649881980951,11,8,14
TXN,0.7307789782672228,8,2,18
TXN,0.7307789782672228,8,2,7
TXN,0.730997383781969,17,9,7
TXN,0.7309973837819691,17,9,16
TXN,0.7309973837819691,17,9,16
TXN,0.7309973837819691,17,9,7
TXN,0.7323029077290337,7,4,4
TXN,0.732596078031672,7,1,13
TXN,0.7325960780316721,7,1,6
TXN,0.7329260062895997,4,9,18
TXN,0.7329260062895997,4,9,17
TXN,0.733710131561155,5,11,7
TXN,0.733710131561155,5,11,13
TXN,0.7337101315611552,5,11,19
TXN,0.7340830462456222,4,15,14
TXN,0.7345075611490247,16,14,11
TXN,0.7367714106701327,7,0,1
TXN,0.7367714106701327,7,0,15
TXN,0.7367714106701329,7,0,12
TXN,0.7367714106701329,7,0,11
TXN,0.739064988198095,11,8,5
TXN,0.739064988198095,11,8,4
TXN,0.739064988198095,11,8,14
TXN,0.7406890460656147,5,1,18
TXN,0.740702899672191,8,3,7
TXN,0.7407028996721912,8,3,19
TXN,0.7408160398987281,18,6,9
TXN,0.7408160398987281,18,6,13
TXN,0.7408160398987281,18,6,17
TXN,0.740997383781969,17,9,13
TXN,0.7409973837819691,17,9,1
TXN,0.742596078031672,7,1,11
TXN,0.7425960780316722,7,1,11
TXN,0.7429260062895997,4,9,3
TXN,0.7429260062895997,4,9,10
TXN,0.743710131561155,5,11,15
TXN,0.7437101315611551,5,11,12
TXN,0.744083046245622,4,15,10
TXN,0.7445075611490247,16,14,11
TXN,0.7467714106701328,7,0,15
TXN,0.7467714106701329,7,0,15
TXN,0.7467714106701329,7,0,11
TXN,0.7467714106701329,7,0,15
TXN,0.749064988198095,11,8,17
TXN,0.7490649881980951,11,8,15
TXN,0.7490649881980951,11,8,14
TXN,0.7506890460656147,5,1,11
TXN,0.7507028996721911,8,3,13
TXN,0.7507028996721911,8,3,19
TXN,0.7507789782672227,8,2,3
TXN,0.7507789782672228,8,2,12
TXN,0.7507789782672228,8,2,1
TXN,0.7525960780316721,7,1,13
TXN,0.7525960780316721,7,1,1
TXN,0.7529260062895996,4,9,7
TXN,0.7529260062895997,4,9,18
TXN,0.7529260062895997,4,9,8
TXN,0.7537101315611551,5,11,15
TXN,0.7537101315611551,5,11,17
TXN,0.7537101315611551,5,11,11
TXN,0.7540830462456221,4,15,9
TXN,0.7540830462456222,4,15,2
TXN,0.7542264787128079,15,12,8
TXN,0.7542264787128079,15,12,13
TXN,0.754226478712808,15,12,19
TXN,0.7545075611490246,16,14,10
TXN,0.7545075611490247,16,14,15
TXN,0.7545075611490247,16,14,1
TXN,0.755322204099569,11,18,17
TXN,0.7553222040995691,11,18,6
TXN,0.7553222040995691,11,18,19
TXN,0.7553222040995691,11,18,15
TXN,0.7567714106701326,7,0,15
TXN,0.7567714106701326,7,0,11
TXN,0.7567714106701328,7,0,16
TXN,0.7567714106701329,7,0,11
TXN,0.759064988198095,11,8,7
TXN,0.759064988198095,11,8,7
TXN,0.7604488108424282,19,1,10
TXN,0.7607028996721911,8,3,4
TXN,0.7607789782672227,8,2,0
TXN,0.7607789782672227,8,2,11
TXN,0.7607789782672228,8,2,0
TXN,0.760997383781969,17,9,9
TXN,0.7625960780316721,7,1,12
TXN,0.7625960780316721,7,1,15
TXN,0.7625960780316721,7,1,10
TXN,0.7625960780316721,7,1,12
TXN,0.7629260062895997,4,9,17
TXN,0.763710131561155,5,11,15
TXN,0.7637101315611551,5,11,16
TXN,0.7640830462456221,4,15,2
TXN,0.7642264787128079,15,12,10
TXN,0.7645075611490247,16,14,19
TXN,0.7645075611490247,16,14,0
TXN,0.7645075611490247,16,14,14
TXN,0.7645075611490247,16,14,0
TXN,0.765322204099569,11,18,5
TXN,0.7667714106701328,7,0,15
TXN,0.7667714106701328,7,0,15
TXN,0.7690649881980949,11,8,17
TXN,0.7690649881980949,11,8,17
TXN,0.7690649881980949,11,8,14
TXN,0.7690649881980949,11,8,4
TXN,0.769064988198095,11,8,14
TXN,0.7706890460656147,5,1,17
TXN,0.7706890460656148,5,1,12
TXN,0.7707028996721911,8,3,7
TXN,0.7707028996721911,8,3,12
TXN,0.7707028996721911,8,3,11
TXN,0.7707028996721911,8,3,1
TXN,0.770997383781969,17,9,4
TXN,0.770997383781969,17,9,1
TXN,0.770997383781969,17,9,7
TXN,0.7725960780316721,7,1,19
TXN,0.7725960780316721,7,1,11
TXN,0.7725960780316721,7,1,19
TXN,0.7729260062895997,4,9,1
TXN,0.7731310590116782,4,0,4
TXN,0.773710131561155,5,11,19
TXN,0.7737101315611551,5,11,19
TXN,0.7737101315611551,5,11,19
TXN,0.7737101315611551,5,11,13
TXN,0.7740830462456221,4,15,12
TXN,0.7740830462456221,4,15,7
TXN,0.7767714106701327,7,0,6
TXN,0.7790649881980949,11,8,8
TXN,0.7806890460656147,5,1,10
TXN,0.7807028996721911,8,3,17
TXN,0.7807028996721911,8,3,0
TXN,0.7807789782672229,8,2,11
TXN,0.7808160398987282,18,6,11
TXN,0.7808160398987282,18,6,10
TXN,0.780997383781969,17,9,10
TXN,0.7823029077290338,7,4,2
TXN,0.7823029077290338,7,4,10
TXN,0.7829260062895997,4,9,1
TXN,0.7829260062895997,4,9,1
TXN,0.7837101315611551,5,11,6
TXN,0.7840830462456221,4,15,8
TXN,0.7842264787128079,15,12,19
TXN,0.7842264787128079,15,12,13
TXN,0.7842264787128079,15,12,5
TXN,0.7842264787128079,15,12,0
TXN,0.7845075611490246,16,14,11
TXN,0.7845075611490248,16,14,15
TXN,0.785322204099569,11,18,13
TXN,0.7858917690107201,17,0,8
TXN,0.7867714106701328,7,0,16
TXN,0.7867714106701328,7,0,2
TXN,0.7867714106701328,7,0,9
TXN,0.7890649881980949,11,8,14
TXN,0.7890649881980949,11,8,14
TXN,0.7906890460656147,5,1,0
TXN,0.7906890460656147,5,1,17
TXN,0.7906890460656147,5,1,0
TXN,0.7907028996721911,8,3,19
TXN,0.790997383781969,17,9,12
TXN,0.7923029077290338,7,4,2
TXN,0.7925960780316721,7,1,6
TXN,0.7925960780316721,7,1,15
TXN,0.7929260062895996,4,9,13
TXN,0.7929260062895996,4,9,1
TXN,0.7937101315611551,5,11,15
TXN,0.7937101315611551,5,11,6
TXN,0.7940830462456221,4,15,18
TXN,0.7940830462456221,4,15,10
TXN,0.7940830462456221,4,15,2
TXN,0.7942264787128078,15,12,10
TXN,0.7942264787128079,15,12,9
TXN,0.7942264787128079,15,12,11
TXN,0.7942264787128079,15,12,10
TXN,0.7945075611490247,16,14,1
TXN,0.7945075611490248,16,14,19
TXN,0.7953222040995691,11,18,15
TXN,0.7953222040995691,11,18,10
TXN,0.79589176901072,17,0,3
TXN,0.7958917690107201,17,0,19
TXN,0.7990649881980949,11,8,7
TXN,0.7990649881980949,11,8,7
TXN,0.7990649881980949,11,8,8
TXN,0.799064988198095,11,8,14
TXN,0.8004488108424282,19,1,0
TXN,0.8006890460656148,5,1,16
TXN,0.8006890460656148,5,1,13
TXN,0.8006890460656148,5,1,19
TXN,0.8007028996721911,8,3,13
TXN,0.8007789782672228,8,2,0
TXN,0.8007789782672229,8,2,4
TXN,0.800997383781969,17,9,16
TXN,0.800997383781969,17,9,5
TXN,0.800997383781969,17,9,12
TXN,0.8023029077290338,7,4,3
TXN,0.802596078031672,7,1,13
TXN,0.8025960780316721,7,1,15
TXN,0.8025960780316721,7,1,10
TXN,0.8029260062895995,4,9,7
TXN,0.8029260062895996,4,9,17
TXN,0.8037101315611551,5,11,15
TXN,0.8040830462456222,4,15,18
TXN,0.8042264787128078,15,12,8
TXN,0.804226478712808,15,12,0
TXN,0.804226478712808,15,12,5
TXN,0.8045075611490248,16,14,19
TXN,0.805322204099569,11,18,10
TXN,0.8067714106701328,7,0,16
TXN,0.8090649881980949,11,8,13
TXN,0.8090649881980949,11,8,16
TXN,0.8106890460656148,5,1,11
TXN,0.8106890460656148,5,1,13
TXN,0.810702899672191,8,3,18
TXN,0.8107028996721911,8,3,4
TXN,0.8107028996721911,8,3,15
TXN,0.8107789782672228,8,2,7
TXN,0.8107789782672228,8,2,4
TXN,0.8107789782672229,8,2,15
TXN,0.8109973837819691,17,9,5
TXN,0.8123029077290338,7,4,0
TXN,0.8123029077290338,7,4,16
TXN,0.8129260062895997,4,9,11
TXN,0.8129260062895998,4,9,8
TXN,0.813710131561155,5,11,10
TXN,0.813710131561155,5,11,4
TXN,0.814226478712808,15,12,14
TXN,0.8145075611490247,16,14,4
TXN,0.8145075611490247,16,14,19
TXN,0.8145075611490248,16,14,4
TXN,0.815322204099569,11,18,1
TXN,0.81589176901072,17,0,2
TXN,0.81589176901072,17,0,9
TXN,0.8167714106701327,7,0,15
TXN,0.8190649881980949,11,8,14
TXN,0.8190649881980949,11,8,7
TXN,0.8190649881980949,11,8,4
TXN,0.8190649881980949,11,8,0
TXN,0.8192269554401805,11,0,12
TXN,0.8204488108424283,19,1,12
TXN,0.8206890460656147,5,1,1
TXN,0.8206890460656148,5,1,4
TXN,0.8206890460656148,5,1,19
TXN,0.8207028996721911,8,3,11
TXN,0.8207789782672228,8,2,16
TXN,0.8207789782672228,8,2,6
TXN,0.8209973837819691,17,9,7
TXN,0.8223029077290338,7,4,9
TXN,0.8223029077290338,7,4,3
TXN,0.822596078031672,7,1,16
TXN,0.8225960780316721,7,1,12
TXN,0.8225960780316721,7,1,6
TXN,0.8225960780316721,7,1,19
TXN,0.8229260062895996,4,9,12
TXN,0.823710131561155,5,11,7
TXN,0.823710131561155,5,11,7
TXN,0.824046043452693,0,18,13
TXN,0.8242264787128079,15,12,0
TXN,0.824226478712808,15,12,8
TXN,0.8243199164563616,14,0,14
TXN,0.8245075611490247,16,14,19
TXN,0.8245075611490247,16,14,4
TXN,0.8245075611490248,16,14,19
TXN,0.825322204099569,11,18,17
TXN,0.825322204099569,11,18,0
TXN,0.8258917690107201,17,0,0
TXN,0.8267714106701327,7,0,11
TXN,0.8267714106701327,7,0,13
TXN,0.8267714106701328,7,0,12
TXN,0.8267714106701328,7,0,13
TXN,0.8290649881980949,11,8,0
TXN,0.8290649881980949,11,8,14
TXN,0.8290649881980949,11,8,1
TXN,0.8290649881980949,11,8,4
TXN,0.8306890460656147,5,1,10
TXN,0.8306890460656148,5,1,19
TXN,0.830702899672191,8,3,3
TXN,0.8307028996721911,8,3,6
TXN,0.8308160398987281,18,6,5
TXN,0.8323029077290338,7,4,17
TXN,0.8323029077290338,7,4,18
TXN,0.832596078031672,7,1,12
TXN,0.8325960780316721,7,1,11
TXN,0.8325960780316721,7,1,10
TXN,0.8329260062895997,4,9,17
TXN,0.833710131561155,5,11,6
TXN,0.833710131561155,5,11,0
TXN,0.833710131561155,5,11,0
TXN,0.8345075611490246,16,14,19
TXN,0.8345075611490247,16,14,11
TXN,0.8345075611490247,16,14,1
TXN,0.8390649881980949,11,8,14
TXN,0.8390649881980949,11,8,4
TXN,0.840702899672191,8,3,6
TXN,0.8407028996721911,8,3,13
TXN,0.8407789782672228,8,2,4
TXN,0.8407789782672228,8,2,6
TXN,0.8407789782672228,8,2,12
TXN,0.8408160398987281,18,6,0
TXN,0.8408160398987281,18,6,16
TXN,0.8423029077290338,7,4,17
TXN,0.8423029077290338,7,4,0
TXN,0.8423029077290338,7,4,1
TXN,0.8423029077290338,7,4,3
TXN,0.842596078031672,7,1,12
TXN,0.8425960780316721,7,1,10
TXN,0.8429260062895996,4,9,18
TXN,0.8429260062895997,4,9,15
TXN,0.844046043452693,0,18,19
TXN,0.8440830462456221,4,15,8
TXN,0.8442264787128079,15,12,0
TXN,0.844226478712808,15,12,10
TXN,0.844226478712808,15,12,0
TXN,0.8445075611490247,16,14,19
TXN,0.8445075611490247,16,14,7
TXN,0.8445075611490247,16,14,7
TXN,0.845322204099569,11,18,10
TXN,0.845322204099569,11,18,13
TXN,0.845322204099569,11,18,1
TXN,0.84589176901072,17,0,13
TXN,0.8467714106701327,7,0,13
TXN,0.8467714106701327,7,0,17
TXN,0.849064988198095,11,8,1
TXN,0.8492269554401806,11,0,9
TXN,0.850702899672191,8,3,4
TXN,0.8523029077290337,7,4,0
TXN,0.8525960780316719,7,1,15
TXN,0.852596078031672,7,1,6
TXN,0.8525960780316721,7,1,19
TXN,0.8525960780316721,7,1,6
TXN,0.853710131561155,5,11,16
TXN,0.8540830462456221,4,15,12
TXN,0.8542264787128079,15,12,16
TXN,0.8542264787128079,15,12,5
TXN,0.855322204099569,11,18,4
TXN,0.855322204099569,11,18,5
TXN,0.8558917690107202,17,0,1
