Event type,Event start time,sender_node,receiver_node,current_node
TXN,0.5071741580577697,2,3,10
TXN,0.5071741580577697,2,3,10
TXN,0.5071741580577697,2,3,15
TXN,0.5071741580577697,2,3,15
TXN,0.5071741580577697,2,3,12
TXN,0.5096268543451342,16,19,4
TXN,0.5118579796737134,15,7,2
TXN,0.5118579796737135,15,7,10
TXN,0.5122347010559929,10,12,7
TXN,0.5122347010559929,10,12,17
TXN,0.5122989397662783,17,2,18
TXN,0.5122989397662784,17,2,10
TXN,0.5122989397662784,17,2,18
TXN,0.5122989397662784,17,2,3
TXN,0.5134078556961782,11,1,12
TXN,0.5134078556961782,11,1,15
TXN,0.516631087265008,14,19,15
TXN,0.516631087265008,14,19,15
TXN,0.516631087265008,14,19,5
TXN,0.516631087265008,14,19,12
TXN,0.5171741580577697,2,3,11
TXN,0.5196268543451342,16,19,2
TXN,0.5196268543451342,16,19,9
TXN,0.5196268543451343,16,19,13
TXN,0.5196268543451343,16,19,2
TXN,0.5214249689977861,4,10,2
TXN,0.5218579796737134,15,7,3
TXN,0.5218579796737135,15,7,10
TXN,0.5222347010559929,10,12,14
TXN,0.5234078556961781,11,1,10
TXN,0.5234078556961781,11,1,7
TXN,0.5234078556961781,11,1,6
TXN,0.5259306905491301,18,19,11
TXN,0.5259306905491301,18,19,7
TXN,0.5265823002478016,6,13,18
TXN,0.5265823002478016,6,13,4
TXN,0.526631087265008,14,19,5
TXN,0.5271741580577697,2,3,6
TXN,0.5314249689977861,4,10,5
TXN,0.5314249689977861,4,10,18
TXN,0.5322347010559929,10,12,7
TXN,0.5322989397662784,17,2,18
TXN,0.5334078556961781,11,1,7
TXN,0.5359306905491301,18,19,12
TXN,0.5359306905491301,18,19,1
TXN,0.5359306905491301,18,19,6
TXN,0.5365823002478016,6,13,15
TXN,0.5365823002478016,6,13,9
TXN,0.5366188791850032,3,2,2
TXN,0.5371741580577697,2,3,10
TXN,0.5414249689977861,4,10,18
TXN,0.5414249689977861,4,10,13
TXN,0.5418579796737135,15,7,10
TXN,0.5418579796737135,15,7,3
TXN,0.5422989397662784,17,2,9
TXN,0.5434078556961781,11,1,9
TXN,0.5434078556961781,11,1,6
TXN,0.546631087265008,14,19,12
TXN,0.546631087265008,14,19,1
TXN,0.546631087265008,14,19,2
TXN,0.546631087265008,14,19,1
TXN,0.5471741580577697,2,3,9
TXN,0.5471741580577697,2,3,6
TXN,0.551424968997786,4,10,0
TXN,0.5518579796737134,15,7,9
TXN,0.5518579796737134,15,7,10
TXN,0.5518579796737135,15,7,3
TXN,0.5522347010559928,10,12,17
TXN,0.5522347010559929,10,12,8
TXN,0.5522347010559929,10,12,1
TXN,0.5534078556961781,11,1,3
TXN,0.5534078556961781,11,1,6
TXN,0.5534078556961781,11,1,12
TXN,0.5534078556961781,11,1,12
TXN,0.5534078556961781,11,1,7
TXN,0.5534078556961782,11,1,10
TXN,0.5559306905491301,18,19,17
TXN,0.5559306905491301,18,19,5
TXN,0.5559306905491301,18,19,11
TXN,0.5559306905491301,18,19,6
TXN,0.5559306905491301,18,19,4
TXN,0.5559306905491301,18,19,4
TXN,0.5566188791850032,3,2,14
TXN,0.556631087265008,14,19,1
TXN,0.5578358594840603,12,9,12
TXN,0.5591209841478819,17,0,4
TXN,0.561424968997786,4,10,3
TXN,0.5614249689977862,4,10,13
TXN,0.5622347010559928,10,12,15
TXN,0.5622347010559929,10,12,15
TXN,0.5622347010559929,10,12,17
TXN,0.5634078556961781,11,1,4
TXN,0.5659306905491301,18,19,1
TXN,0.5666188791850032,3,2,13
TXN,0.566631087265008,14,19,9
TXN,0.566631087265008,14,19,4
TXN,0.566631087265008,14,19,5
TXN,0.5671741580577697,2,3,4
TXN,0.5691209841478819,17,0,0
TXN,0.5696268543451343,16,19,17
TXN,0.571424968997786,4,10,19
TXN,0.5714249689977862,4,10,5
TXN,0.572234701055993,10,12,1
TXN,0.5722989397662783,17,2,10
TXN,0.5722989397662783,17,2,10
TXN,0.5734078556961781,11,1,6
TXN,0.5734078556961781,11,1,4
TXN,0.5759306905491302,18,19,9
TXN,0.5765823002478017,6,13,10
TXN,0.5765823002478017,6,13,4
TXN,0.576631087265008,14,19,1
TXN,0.576631087265008,14,19,7
TXN,0.5771741580577696,2,3,4
TXN,0.5796268543451343,16,19,2
TXN,0.5818579796737134,15,7,1
TXN,0.5818579796737134,15,7,3
TXN,0.5822347010559928,10,12,8
TXN,0.582234701055993,10,12,8
TXN,0.5834078556961781,11,1,4
TXN,0.5834078556961781,11,1,10
TXN,0.5834078556961781,11,1,9
TXN,0.5834078556961781,11,1,10
TXN,0.5859306905491302,18,19,9
TXN,0.5859306905491302,18,19,17
TXN,0.5859306905491302,18,19,5
TXN,0.5859306905491302,18,19,7
TXN,0.5865823002478017,6,13,0
TXN,0.5866188791850032,3,2,0
TXN,0.586631087265008,14,19,19
TXN,0.5871741580577696,2,3,9
TXN,0.5871741580577697,2,3,8
TXN,0.5871741580577697,2,3,5
TXN,0.5891209841478819,17,0,13
TXN,0.5896268543451342,16,19,17
TXN,0.5896268543451343,16,19,3
TXN,0.5914249689977861,4,10,5
TXN,0.5914249689977861,4,10,0
TXN,0.5914249689977862,4,10,15
TXN,0.5918579796737135,15,7,5
TXN,0.5918579796737135,15,7,9
TXN,0.592234701055993,10,12,13
TXN,0.5922989397662783,17,2,2
TXN,0.5922989397662783,17,2,10
TXN,0.5922989397662783,17,2,16
TXN,0.5934078556961782,11,1,4
TXN,0.5934078556961782,11,1,5
TXN,0.5939015343479551,13,16,13
TXN,0.5965823002478017,6,13,0
TXN,0.5966188791850032,3,2,0
TXN,0.5966188791850032,3,2,16
TXN,0.596631087265008,14,19,19
TXN,0.596631087265008,14,19,9
TXN,0.596631087265008,14,19,17
TXN,0.5971741580577696,2,3,0
TXN,0.5971741580577696,2,3,5
TXN,0.5971741580577696,2,3,5
TXN,0.5996268543451343,16,19,5
TXN,0.5996268543451343,16,19,8
TXN,0.5996268543451343,16,19,15
TXN,0.5996268543451343,16,19,17
TXN,0.6014249689977861,4,10,5
TXN,0.6014249689977861,4,10,16
TXN,0.6018579796737135,15,7,5
TXN,0.6022347010559929,10,12,5
TXN,0.602234701055993,10,12,17
TXN,0.6022989397662784,17,2,9
TXN,0.6022989397662784,17,2,9
TXN,0.6034078556961782,11,1,5
TXN,0.6059306905491302,18,19,2
TXN,0.6059306905491302,18,19,4
TXN,0.6065823002478017,6,13,13
TXN,0.6065823002478017,6,13,3
TXN,0.606631087265008,14,19,5
TXN,0.606631087265008,14,19,1
TXN,0.606631087265008,14,19,1
TXN,0.606631087265008,14,19,5
TXN,0.6071741580577696,2,3,15
TXN,0.6071741580577696,2,3,15
TXN,0.6071741580577696,2,3,5
TXN,0.6071741580577696,2,3,10
TXN,0.6078358594840604,12,9,16
TXN,0.609120984147882,17,0,14
TXN,0.6114249689977861,4,10,10
TXN,0.6114249689977861,4,10,3
TXN,0.6122347010559929,10,12,11
TXN,0.612234701055993,10,12,17
TXN,0.6122989397662784,17,2,15
TXN,0.6122989397662784,17,2,3
TXN,0.6122989397662784,17,2,10
TXN,0.6134078556961782,11,1,6
TXN,0.6139015343479551,13,16,0
TXN,0.6165823002478016,6,13,13
TXN,0.6165823002478017,6,13,13
TXN,0.6165823002478017,6,13,10
TXN,0.6166188791850032,3,2,10
TXN,0.616631087265008,14,19,19
TXN,0.616631087265008,14,19,1
TXN,0.6171741580577697,2,3,15
TXN,0.6171741580577697,2,3,15
TXN,0.619120984147882,17,0,6
TXN,0.6196268543451342,16,19,7
TXN,0.6196268543451342,16,19,15
TXN,0.6218579796737135,15,7,11
TXN,0.6218579796737135,15,7,3
TXN,0.6222347010559929,10,12,8
TXN,0.622234701055993,10,12,19
TXN,0.6222989397662784,17,2,1
TXN,0.6222989397662784,17,2,11
TXN,0.6222989397662784,17,2,10
TXN,0.6222989397662784,17,2,3
TXN,0.6234078556961782,11,1,10
TXN,0.6234078556961782,11,1,6
TXN,0.6239015343479551,13,16,2
TXN,0.6259306905491301,18,19,1
TXN,0.6259306905491302,18,19,19
TXN,0.6259306905491302,18,19,6
TXN,0.6259306905491302,18,19,5
TXN,0.6265823002478017,6,13,14
TXN,0.6266310872650079,14,19,1
TXN,0.6266310872650079,14,19,1
TXN,0.6266310872650079,14,19,6
TXN,0.626631087265008,14,19,5
TXN,0.626631087265008,14,19,19
TXN,0.6271741580577697,2,3,12
TXN,0.6271741580577697,2,3,12
TXN,0.6271741580577697,2,3,6
TXN,0.629120984147882,17,0,2
TXN,0.6318579796737134,15,7,8
TXN,0.6318579796737134,15,7,1
TXN,0.6318579796737134,15,7,3
TXN,0.6322347010559929,10,12,11
TXN,0.6322347010559929,10,12,5
TXN,0.6334078556961782,11,1,1
TXN,0.6334078556961782,11,1,15
TXN,0.6334078556961782,11,1,12
TXN,0.6334078556961782,11,1,15
TXN,0.6359306905491302,18,19,19
TXN,0.6365823002478016,6,13,15
TXN,0.6365823002478017,6,13,2
TXN,0.6365823002478017,6,13,14
TXN,0.6366188791850033,3,2,9
TXN,0.6366188791850033,3,2,12
TXN,0.636631087265008,14,19,5
TXN,0.636631087265008,14,19,1
TXN,0.6371741580577697,2,3,1
TXN,0.6371741580577697,2,3,5
TXN,0.6371741580577697,2,3,19
TXN,0.6378358594840603,12,9,6
TXN,0.6391209841478819,17,0,12
TXN,0.6396268543451342,16,19,8
TXN,0.6396268543451342,16,19,13
TXN,0.6414249689977861,4,10,11
TXN,0.6418579796737134,15,7,5
TXN,0.6418579796737134,15,7,0
TXN,0.6418579796737135,15,7,9
TXN,0.6418579796737135,15,7,3
TXN,0.6418579796737135,15,7,3
TXN,0.6422347010559929,10,12,17
TXN,0.6422347010559929,10,12,8
TXN,0.642234701055993,10,12,13
TXN,0.6422989397662784,17,2,9
TXN,0.6422989397662784,17,2,10
TXN,0.6434078556961782,11,1,5
TXN,0.6434078556961782,11,1,8
TXN,0.6434078556961782,11,1,19
TXN,0.6434078556961782,11,1,5
TXN,0.6439015343479552,13,16,14
TXN,0.6459306905491302,18,19,5
TXN,0.6465823002478016,6,13,7
TXN,0.6465823002478016,6,13,7
TXN,0.6466188791850032,3,2,18
TXN,0.646631087265008,14,19,19
TXN,0.6466310872650081,14,19,8
TXN,0.6466310872650081,14,19,1
TXN,0.6466310872650081,14,19,15
TXN,0.6471741580577697,2,3,7
TXN,0.6471741580577697,2,3,15
TXN,0.6478358594840603,12,9,4
TXN,0.649120984147882,17,0,2
TXN,0.6514249689977861,4,10,3
TXN,0.6518579796737135,15,7,5
TXN,0.6522347010559928,10,12,11
TXN,0.6522347010559928,10,12,15
TXN,0.6522347010559928,10,12,15
TXN,0.6522347010559928,10,12,5
TXN,0.6522989397662784,17,2,9
TXN,0.6522989397662784,17,2,3
TXN,0.6522989397662784,17,2,9
TXN,0.6534078556961782,11,1,7
TXN,0.6534078556961782,11,1,6
TXN,0.6534078556961782,11,1,18
TXN,0.6539015343479552,13,16,14
TXN,0.6559306905491301,18,19,1
TXN,0.6559306905491301,18,19,8
TXN,0.6559306905491302,18,19,19
TXN,0.6565823002478016,6,13,2
TXN,0.656631087265008,14,19,11
TXN,0.6571741580577697,2,3,5
TXN,0.6578358594840603,12,9,9
TXN,0.6591209841478819,17,0,7
TXN,0.6596268543451342,16,19,1
TXN,0.661424968997786,4,10,5
TXN,0.6614249689977861,4,10,5
TXN,0.6618579796737134,15,7,14
TXN,0.6618579796737134,15,7,3
TXN,0.6618579796737134,15,7,16
TXN,0.6618579796737134,15,7,5
TXN,0.6618579796737134,15,7,8
TXN,0.6618579796737134,15,7,19
TXN,0.6618579796737134,15,7,11
TXN,0.6622347010559928,10,12,7
TXN,0.6622347010559928,10,12,11
TXN,0.6622347010559929,10,12,15
TXN,0.6622989397662783,17,2,18
TXN,0.6622989397662784,17,2,18
TXN,0.6659306905491301,18,19,1
TXN,0.6659306905491302,18,19,10
TXN,0.6665823002478017,6,13,2
TXN,0.666631087265008,14,19,5
TXN,0.666631087265008,14,19,5
TXN,0.6671741580577697,2,3,1
TXN,0.6671741580577697,2,3,4
TXN,0.6691209841478819,17,0,15
TXN,0.6696268543451341,16,19,8
TXN,0.671424968997786,4,10,9
TXN,0.671424968997786,4,10,1
TXN,0.671424968997786,4,10,1
TXN,0.6714249689977861,4,10,1
TXN,0.6718579796737134,15,7,3
TXN,0.6722347010559928,10,12,11
TXN,0.6722347010559929,10,12,17
TXN,0.6722989397662784,17,2,6
TXN,0.6722989397662784,17,2,1
TXN,0.6722989397662784,17,2,11
TXN,0.6734078556961782,11,1,2
TXN,0.6739015343479551,13,16,18
TXN,0.6759306905491301,18,19,5
TXN,0.6759306905491301,18,19,1
TXN,0.6759306905491301,18,19,10
TXN,0.6759306905491301,18,19,7
TXN,0.676631087265008,14,19,4
TXN,0.676631087265008,14,19,8
TXN,0.6771741580577697,2,3,9
TXN,0.6771741580577697,2,3,9
TXN,0.6771741580577697,2,3,1
TXN,0.6791209841478819,17,0,16
TXN,0.6791209841478819,17,0,18
TXN,0.6791209841478819,17,0,5
TXN,0.6796268543451343,16,19,15
TXN,0.6796268543451343,16,19,7
TXN,0.6796268543451343,16,19,9
TXN,0.681424968997786,4,10,2
TXN,0.681424968997786,4,10,19
TXN,0.681424968997786,4,10,11
TXN,0.6818579796737134,15,7,13
TXN,0.6818579796737134,15,7,3
TXN,0.6818579796737134,15,7,19
TXN,0.6822347010559928,10,12,5
TXN,0.6822347010559928,10,12,19
TXN,0.6822989397662784,17,2,19
TXN,0.6822989397662784,17,2,11
TXN,0.6822989397662784,17,2,14
TXN,0.6834078556961781,11,1,5
TXN,0.6834078556961782,11,1,1
TXN,0.6834078556961782,11,1,9
TXN,0.6865823002478016,6,13,1
TXN,0.6871741580577697,2,3,19
TXN,0.6891209841478819,17,0,16
TXN,0.6891209841478819,17,0,7
TXN,0.689120984147882,17,0,3
TXN,0.6896268543451343,16,19,17
TXN,0.6896268543451343,16,19,2
TXN,0.6896268543451343,16,19,19
TXN,0.6896268543451344,16,19,7
TXN,0.691424968997786,4,10,14
TXN,0.691424968997786,4,10,11
TXN,0.6918579796737134,15,7,2
TXN,0.6918579796737134,15,7,1
TXN,0.6918579796737134,15,7,11
TXN,0.6922347010559928,10,12,2
TXN,0.6922347010559928,10,12,1
TXN,0.6922989397662784,17,2,1
TXN,0.6934078556961781,11,1,4
TXN,0.6934078556961782,11,1,19
TXN,0.6959306905491301,18,19,4
TXN,0.6959306905491301,18,19,19
TXN,0.6965823002478015,6,13,5
TXN,0.6965823002478017,6,13,2
TXN,0.6966188791850032,3,2,18
TXN,0.6966188791850032,3,2,16
TXN,0.6966188791850032,3,2,7
TXN,0.6971741580577697,2,3,19
TXN,0.6971741580577697,2,3,1
TXN,0.6971741580577697,2,3,5
TXN,0.6971741580577697,2,3,5
TXN,0.6978358594840604,12,9,10
TXN,0.6996268543451343,16,19,15
TXN,0.6996268543451343,16,19,7
TXN,0.6996268543451343,16,19,5
TXN,0.701301326719592,4,7,4
TXN,0.7014249689977861,4,10,6
TXN,0.7014249689977861,4,10,11
TXN,0.7014249689977861,4,10,14
TXN,0.7014249689977861,4,10,18
TXN,0.7022347010559928,10,12,8
TXN,0.7022989397662783,17,2,10
TXN,0.7039015343479551,13,16,3
TXN,0.7059306905491302,18,19,8
TXN,0.7059306905491302,18,19,6
TXN,0.7065823002478016,6,13,1
TXN,0.7065823002478017,6,13,7
TXN,0.7066188791850032,3,2,6
TXN,0.7066188791850032,3,2,10
TXN,0.706631087265008,14,19,1
TXN,0.706631087265008,14,19,1
TXN,0.7071741580577696,2,3,1
TXN,0.7071741580577697,2,3,15
TXN,0.7071741580577697,2,3,1
TXN,0.7078358594840604,12,9,17
TXN,0.7078358594840604,12,9,18
TXN,0.7091209841478819,17,0,12
TXN,0.709120984147882,17,0,3
TXN,0.7096268543451343,16,19,1
TXN,0.7096268543451343,16,19,11
TXN,0.7114249689977861,4,10,13
TXN,0.7114249689977861,4,10,14
TXN,0.7122347010559928,10,12,19
TXN,0.7122347010559928,10,12,11
TXN,0.7122989397662783,17,2,18
TXN,0.7122989397662784,17,2,13
TXN,0.7134078556961782,11,1,18
TXN,0.7134078556961782,11,1,5
TXN,0.7134078556961782,11,1,2
TXN,0.71593069054913,18,19,1
TXN,0.7164289532516044,7,17,7
TXN,0.7165823002478016,6,13,14
TXN,0.7166188791850032,3,2,4
TXN,0.7166310872650079,14,19,19
TXN,0.7166310872650079,14,19,5
TXN,0.7171741580577697,2,3,19
TXN,0.7171741580577697,2,3,8
TXN,0.7171741580577697,2,3,1
TXN,0.7178358594840604,12,9,10
TXN,0.7191209841478818,17,0,18
TXN,0.7196268543451343,16,19,7
TXN,0.7196268543451343,16,19,7
TXN,0.7214249689977861,4,10,3
TXN,0.7218579796737135,15,7,19
TXN,0.7218579796737135,15,7,5
TXN,0.7218579796737135,15,7,7
TXN,0.7218579796737135,15,7,11
TXN,0.7222347010559929,10,12,11
TXN,0.7222989397662783,17,2,18
TXN,0.7234078556961782,11,1,1
TXN,0.7259306905491301,18,19,6
TXN,0.7266188791850032,3,2,16
TXN,0.7266310872650079,14,19,17
TXN,0.7271741580577696,2,3,5
TXN,0.7271741580577697,2,3,4
TXN,0.7271741580577697,2,3,1
TXN,0.7278358594840604,12,9,0
TXN,0.7296268543451343,16,19,9
TXN,0.7318579796737135,15,7,3
TXN,0.7322347010559929,10,12,15
TXN,0.7322347010559929,10,12,5
TXN,0.7322347010559929,10,12,19
TXN,0.7322347010559929,10,12,6
TXN,0.7322347010559929,10,12,19
TXN,0.7322989397662784,17,2,15
TXN,0.7322989397662784,17,2,19
TXN,0.7322989397662784,17,2,0
