Event type,Event start time,sender_node,receiver_node,current_node
TXN,0.41960906801964704,19,3,5
TXN,0.42073842335976513,3,17,10
TXN,0.4234804928572704,11,3,5
TXN,0.42901665173626347,7,15,5
TXN,0.429609068019647,19,3,3
TXN,0.4320633465114054,9,12,14
TXN,0.4320633465114054,9,12,7
TXN,0.4375010423634528,16,3,15
TXN,0.439609068019647,19,3,2
TXN,0.4420633465114054,9,12,13
TXN,0.4434804928572704,11,3,2
TXN,0.4452906207949202,17,12,11
TXN,0.44750104236345273,16,3,10
TXN,0.4490166517362635,7,15,13
TXN,0.45348049285727043,11,3,5
TXN,0.45355840532586866,4,5,12
TXN,0.45443171749500694,19,7,5
TXN,0.454431717495007,19,7,5
TXN,0.4552906207949202,17,12,16
TXN,0.45599045070728633,18,5,5
TXN,0.4575010423634528,16,3,9
TXN,0.45960906801964696,19,3,9
TXN,0.459609068019647,19,3,3
TXN,0.4620633465114054,9,12,16
TXN,0.4620633465114054,9,12,17
TXN,0.4634804928572704,11,3,3
TXN,0.46501544356025637,14,18,3
TXN,0.4690166517362635,7,15,9
TXN,0.4690166517362635,7,15,18
TXN,0.46901665173626356,7,15,10
TXN,0.469609068019647,19,3,10
TXN,0.47599045070728635,18,5,12
TXN,0.4759904507072864,18,5,3
TXN,0.4790166517362635,7,15,3
TXN,0.479609068019647,19,3,1
TXN,0.48073842335976513,3,17,1
TXN,0.4834804928572704,11,3,14
TXN,0.48348049285727046,11,3,14
TXN,0.48348049285727046,11,3,15
TXN,0.484431717495007,19,7,3
TXN,0.48529062079492014,17,12,6
TXN,0.48599045070728636,18,5,1
TXN,0.48901665173626346,7,15,4
TXN,0.4890166517362635,7,15,1
TXN,0.4890166517362635,7,15,8
TXN,0.4920633465114054,9,12,5
TXN,0.49206334651140543,9,12,19
TXN,0.4935584053258687,4,5,1
TXN,0.4944317174950069,19,7,3
TXN,0.49443171749500703,19,7,9
TXN,0.49529062079492014,17,12,3
TXN,0.49599045070728637,18,5,16
TXN,0.4959904507072864,18,5,3
TXN,0.4975010423634527,16,3,14
TXN,0.4990166517362635,7,15,10
TXN,0.499609068019647,19,3,13
TXN,0.5034804928572705,11,3,9
TXN,0.5050154435602564,14,18,10
TXN,0.5090166517362635,7,15,16
TXN,0.509609068019647,19,3,18
TXN,0.5120633465114054,9,12,12
TXN,0.5120633465114054,9,12,4
TXN,0.5134804928572705,11,3,3
TXN,0.5159904507072863,18,5,16
TXN,0.5159904507072863,18,5,17
TXN,0.5159904507072863,18,5,12
TXN,0.5175010423634527,16,3,18
TXN,0.519609068019647,19,3,3
TXN,0.519609068019647,19,3,18
TXN,0.519609068019647,19,3,10
TXN,0.5220633465114053,9,12,1
TXN,0.5234804928572704,11,3,18
TXN,0.5244317174950069,19,7,13
TXN,0.5244317174950069,19,7,2
TXN,0.524431717495007,19,7,1
TXN,0.5252906207949202,17,12,14
TXN,0.5259904507072863,18,5,19
TXN,0.5259904507072863,18,5,7
TXN,0.5259904507072863,18,5,12
TXN,0.5259904507072863,18,5,7
TXN,0.5290166517362636,7,15,2
TXN,0.529609068019647,19,3,8
TXN,0.5307384233597652,3,17,16
TXN,0.5320633465114053,9,12,7
TXN,0.5320633465114054,9,12,15
TXN,0.5320633465114054,9,12,11
TXN,0.5334804928572704,11,3,8
TXN,0.5334804928572705,11,3,17
TXN,0.5335584053258686,4,5,2
TXN,0.534431717495007,19,7,10
TXN,0.5350154435602563,14,18,19
TXN,0.5352906207949202,17,12,15
TXN,0.5359904507072863,18,5,14
TXN,0.5390166517362636,7,15,18
TXN,0.539609068019647,19,3,4
TXN,0.539609068019647,19,3,2
TXN,0.5420633465114053,9,12,17
TXN,0.5420633465114054,9,12,19
TXN,0.544431717495007,19,7,3
TXN,0.5450154435602563,14,18,7
TXN,0.5459904507072864,18,5,12
TXN,0.5459904507072864,18,5,11
TXN,0.5459904507072864,18,5,1
TXN,0.5475010423634528,16,3,1
TXN,0.5475010423634528,16,3,17
TXN,0.5490166517362636,7,15,11
TXN,0.549609068019647,19,3,16
TXN,0.5520633465114053,9,12,12
TXN,0.5520633465114054,9,12,12
TXN,0.5535584053258686,4,5,18
TXN,0.5544317174950071,19,7,18
TXN,0.5550154435602563,14,18,12
TXN,0.5552906207949202,17,12,3
TXN,0.5552906207949202,17,12,5
TXN,0.5552906207949202,17,12,9
TXN,0.5559904507072864,18,5,19
TXN,0.5575010423634528,16,3,7
TXN,0.5590166517362635,7,15,1
TXN,0.559609068019647,19,3,12
TXN,0.559609068019647,19,3,1
TXN,0.5607384233597652,3,17,9
TXN,0.5634804928572704,11,3,13
TXN,0.5634804928572705,11,3,18
TXN,0.5638198931771478,2,8,2
TXN,0.564431717495007,19,7,4
TXN,0.564431717495007,19,7,10
TXN,0.564431717495007,19,7,2
TXN,0.5652906207949202,17,12,5
TXN,0.5659904507072864,18,5,11
TXN,0.5659904507072864,18,5,12
TXN,0.5675010423634528,16,3,2
TXN,0.5690166517362635,7,15,12
TXN,0.5690166517362636,7,15,16
TXN,0.569609068019647,19,3,0
TXN,0.5696090680196471,19,3,16
TXN,0.5707384233597651,3,17,11
TXN,0.5720633465114053,9,12,3
TXN,0.5734804928572704,11,3,15
TXN,0.5750154435602564,14,18,2
TXN,0.5752906207949202,17,12,4
TXN,0.5759904507072864,18,5,4
TXN,0.5775010423634528,16,3,9
TXN,0.5790166517362636,7,15,1
TXN,0.5807384233597651,3,17,12
TXN,0.5820633465114053,9,12,3
TXN,0.5820633465114053,9,12,12
TXN,0.5820633465114053,9,12,7
TXN,0.5820633465114053,9,12,4
TXN,0.5820633465114053,9,12,15
TXN,0.5820633465114053,9,12,3
TXN,0.5833385899390059,4,16,4
TXN,0.5844317174950069,19,7,1
TXN,0.5850154435602564,14,18,1
TXN,0.5852906207949202,17,12,5
TXN,0.5859904507072864,18,5,19
TXN,0.5859904507072864,18,5,4
TXN,0.5875010423634528,16,3,2
TXN,0.5875010423634528,16,3,19
TXN,0.5875010423634528,16,3,19
TXN,0.5886066444912098,5,19,5
TXN,0.5890166517362635,7,15,12
TXN,0.5896090680196471,19,3,1
TXN,0.5907384233597651,3,17,11
TXN,0.5920633465114054,9,12,14
TXN,0.5920633465114054,9,12,14
TXN,0.5920633465114054,9,12,1
TXN,0.5934804928572703,11,3,1
TXN,0.5934804928572704,11,3,4
TXN,0.5934804928572704,11,3,0
TXN,0.5950154435602564,14,18,16
TXN,0.5952906207949202,17,12,5
TXN,0.5959904507072864,18,5,19
TXN,0.5959904507072864,18,5,4
TXN,0.5959904507072864,18,5,0
TXN,0.5972228449946549,16,0,16
TXN,0.5975010423634527,16,3,11
TXN,0.5990166517362635,7,15,10
TXN,0.5990166517362635,7,15,0
TXN,0.599609068019647,19,3,11
TXN,0.5996090680196471,19,3,16
TXN,0.6007384233597651,3,17,12
TXN,0.6020633465114054,9,12,11
TXN,0.6020633465114054,9,12,12
TXN,0.6020633465114054,9,12,8
TXN,0.6034804928572703,11,3,16
TXN,0.6035584053258687,4,5,18
TXN,0.6044317174950069,19,7,12
TXN,0.6044317174950069,19,7,18
TXN,0.604431717495007,19,7,1
TXN,0.6059904507072864,18,5,13
TXN,0.6059904507072864,18,5,12
TXN,0.607326045219468,9,3,9
TXN,0.6075010423634527,16,3,12
TXN,0.6075010423634528,16,3,6
TXN,0.6090166517362634,7,15,16
TXN,0.6090166517362635,7,15,0
TXN,0.6090166517362635,7,15,4
TXN,0.6090166517362635,7,15,11
TXN,0.6090166517362635,7,15,2
TXN,0.6096090680196471,19,3,1
TXN,0.610738423359765,3,17,8
TXN,0.6107384233597651,3,17,19
TXN,0.6120633465114054,9,12,17
TXN,0.6120633465114054,9,12,1
TXN,0.6120633465114054,9,12,12
TXN,0.6120633465114054,9,12,11
TXN,0.6120633465114054,9,12,19
TXN,0.6134804928572705,11,3,14
TXN,0.6135584053258687,4,5,7
TXN,0.6135584053258687,4,5,9
TXN,0.6144317174950069,19,7,1
TXN,0.6144317174950069,19,7,0
TXN,0.6144317174950069,19,7,8
TXN,0.6152906207949203,17,12,13
TXN,0.6152906207949203,17,12,18
TXN,0.6159904507072863,18,5,12
TXN,0.6159904507072864,18,5,10
TXN,0.6175010423634527,16,3,11
TXN,0.6175010423634527,16,3,12
TXN,0.6186066444912098,5,19,3
TXN,0.6186066444912098,5,19,14
TXN,0.6190166517362635,7,15,1
TXN,0.6190166517362635,7,15,12
TXN,0.619609068019647,19,3,10
TXN,0.619609068019647,19,3,12
TXN,0.619609068019647,19,3,11
TXN,0.6220633465114054,9,12,0
TXN,0.6220633465114054,9,12,4
TXN,0.6234804928572705,11,3,7
TXN,0.6235584053258686,4,5,8
TXN,0.6252906207949203,17,12,10
TXN,0.6259904507072863,18,5,17
TXN,0.6259904507072864,18,5,12
TXN,0.6275010423634527,16,3,0
TXN,0.6275010423634527,16,3,2
TXN,0.6290166517362634,7,15,18
TXN,0.6290166517362634,7,15,0
TXN,0.629609068019647,19,3,2
TXN,0.630738423359765,3,17,9
TXN,0.6307384233597652,3,17,0
TXN,0.6307384233597652,3,17,0
TXN,0.6307384233597652,3,17,7
TXN,0.6307384233597653,3,17,18
TXN,0.6320633465114054,9,12,19
TXN,0.6320633465114054,9,12,4
TXN,0.6320633465114054,9,12,12
TXN,0.6333300254426883,16,3,16
TXN,0.6333385899390059,4,16,13
TXN,0.6334804928572704,11,3,0
TXN,0.6334804928572704,11,3,16
TXN,0.6334804928572705,11,3,5
TXN,0.6335584053258687,4,5,3
TXN,0.6344317174950069,19,7,16
TXN,0.6344317174950069,19,7,16
TXN,0.6344317174950069,19,7,16
TXN,0.6350154435602564,14,18,9
TXN,0.6352906207949202,17,12,9
TXN,0.6352906207949202,17,12,10
TXN,0.6352906207949203,17,12,5
TXN,0.6359904507072864,18,5,16
TXN,0.6359904507072864,18,5,11
TXN,0.6359904507072864,18,5,17
TXN,0.6375010423634527,16,3,19
TXN,0.639609068019647,19,3,11
TXN,0.640738423359765,3,17,2
TXN,0.640738423359765,3,17,19
TXN,0.6420633465114054,9,12,10
TXN,0.6420633465114054,9,12,12
TXN,0.6420633465114054,9,12,13
TXN,0.6434804928572705,11,3,1
TXN,0.6438198931771477,2,8,18
TXN,0.6444317174950069,19,7,2
TXN,0.6450154435602564,14,18,12
TXN,0.6452906207949202,17,12,19
TXN,0.6452906207949202,17,12,10
TXN,0.6459904507072863,18,5,8
TXN,0.6490166517362634,7,15,16
TXN,0.6490166517362634,7,15,11
TXN,0.6490166517362636,7,15,11
TXN,0.6496090680196469,19,3,16
TXN,0.649609068019647,19,3,12
TXN,0.6507384233597651,3,17,7
TXN,0.6520633465114054,9,12,7
TXN,0.6534804928572704,11,3,4
TXN,0.6534804928572705,11,3,6
TXN,0.6535584053258687,4,5,14
TXN,0.6535584053258687,4,5,11
TXN,0.6535584053258687,4,5,10
TXN,0.6535584053258687,4,5,8
TXN,0.6538198931771477,2,8,8
TXN,0.654431717495007,19,7,8
TXN,0.6544317174950071,19,7,10
TXN,0.6550154435602563,14,18,18
TXN,0.6550154435602564,14,18,16
TXN,0.6552906207949202,17,12,12
TXN,0.6559904507072863,18,5,17
TXN,0.6559904507072865,18,5,6
TXN,0.6559904507072865,18,5,19
TXN,0.6575010423634527,16,3,4
TXN,0.6575010423634527,16,3,0
TXN,0.6575010423634527,16,3,8
TXN,0.6590166517362634,7,15,12
TXN,0.6590166517362636,7,15,0
TXN,0.6596090680196469,19,3,18
TXN,0.659609068019647,19,3,0
TXN,0.659609068019647,19,3,0
TXN,0.6620633465114054,9,12,7
TXN,0.6620633465114054,9,12,12
TXN,0.6634804928572704,11,3,14
TXN,0.6635584053258686,4,5,0
TXN,0.6635584053258686,4,5,15
TXN,0.6635584053258687,4,5,19
TXN,0.6635584053258687,4,5,9
TXN,0.664431717495007,19,7,12
TXN,0.6650154435602563,14,18,8
TXN,0.6650154435602564,14,18,11
TXN,0.6652906207949202,17,12,2
TXN,0.6659904507072864,18,5,7
TXN,0.6659904507072864,18,5,3
TXN,0.667326045219468,9,3,18
TXN,0.6690166517362635,7,15,11
TXN,0.6690166517362635,7,15,11
TXN,0.6690166517362635,7,15,6
TXN,0.669609068019647,19,3,0
TXN,0.669609068019647,19,3,4
TXN,0.669609068019647,19,3,11
TXN,0.6734804928572704,11,3,19
TXN,0.6734804928572705,11,3,19
TXN,0.6734804928572705,11,3,0
TXN,0.6750154435602564,14,18,11
TXN,0.6750154435602564,14,18,19
TXN,0.6752906207949202,17,12,8
TXN,0.6752906207949202,17,12,10
TXN,0.6775010423634527,16,3,0
TXN,0.6775010423634528,16,3,8
TXN,0.6790166517362635,7,15,0
TXN,0.6796090680196469,19,3,0
TXN,0.6796090680196469,19,3,1
TXN,0.6796090680196469,19,3,8
TXN,0.679609068019647,19,3,11
TXN,0.6834804928572704,11,3,19
TXN,0.6834804928572704,11,3,19
TXN,0.6835584053258686,4,5,5
TXN,0.6835584053258686,4,5,16
TXN,0.6835584053258688,4,5,17
TXN,0.6835584053258688,4,5,5
TXN,0.684431717495007,19,7,11
TXN,0.684431717495007,19,7,12
TXN,0.684431717495007,19,7,18
TXN,0.684431717495007,19,7,12
TXN,0.6844317174950071,19,7,0
TXN,0.6850154435602563,14,18,6
TXN,0.6850154435602565,14,18,8
TXN,0.6852906207949202,17,12,5
TXN,0.6852906207949202,17,12,2
TXN,0.6852906207949202,17,12,10
TXN,0.6859904507072863,18,5,7
TXN,0.6859904507072863,18,5,1
TXN,0.6859904507072864,18,5,12
TXN,0.6875010423634528,16,3,1
TXN,0.6875010423634528,16,3,13
TXN,0.6890166517362635,7,15,1
TXN,0.6890166517362635,7,15,8
TXN,0.6896090680196469,19,3,11
TXN,0.6907384233597651,3,17,18
TXN,0.6935584053258688,4,5,5
TXN,0.6938198931771478,2,8,15
TXN,0.694431717495007,19,7,11
TXN,0.694431717495007,19,7,11
TXN,0.6950154435602565,14,18,18
TXN,0.6952906207949201,17,12,2
TXN,0.6952906207949202,17,12,15
TXN,0.6952906207949202,17,12,2
TXN,0.6959904507072864,18,5,17
TXN,0.6959904507072864,18,5,6
TXN,0.6959904507072864,18,5,17
TXN,0.6975010423634527,16,3,12
TXN,0.6990166517362635,7,15,0
TXN,0.699609068019647,19,3,12
TXN,0.700738423359765,3,17,2
TXN,0.7007384233597651,3,17,17
TXN,0.7007384233597651,3,17,9
TXN,0.7007384233597651,3,17,4
TXN,0.7007384233597651,3,17,10
TXN,0.7007384233597651,3,17,16
TXN,0.7020633465114053,9,12,13
TXN,0.7020633465114053,9,12,7
TXN,0.7034804928572704,11,3,0
TXN,0.7034804928572704,11,3,7
TXN,0.7038198931771478,2,8,9
TXN,0.7050154435602564,14,18,15
TXN,0.7050154435602564,14,18,0
TXN,0.7059904507072864,18,5,11
TXN,0.7075010423634527,16,3,19
TXN,0.7075010423634527,16,3,8
TXN,0.7090166517362635,7,15,0
TXN,0.7090166517362635,7,15,8
TXN,0.709609068019647,19,3,3
TXN,0.709609068019647,19,3,6
TXN,0.7107384233597651,3,17,13
TXN,0.7107384233597652,3,17,2
TXN,0.7107384233597652,3,17,6
TXN,0.7120633465114053,9,12,8
TXN,0.7134804928572704,11,3,19
TXN,0.7134804928572704,11,3,1
TXN,0.7144317174950069,19,7,0
TXN,0.714431717495007,19,7,1
TXN,0.7150154435602564,14,18,0
TXN,0.7150154435602564,14,18,15
TXN,0.7152906207949202,17,12,9
TXN,0.7159904507072863,18,5,12
TXN,0.7159904507072864,18,5,7
TXN,0.7175010423634527,16,3,9
TXN,0.7175010423634527,16,3,8
TXN,0.7175010423634527,16,3,8
TXN,0.7190166517362635,7,15,0
TXN,0.719609068019647,19,3,8
TXN,0.719609068019647,19,3,16
TXN,0.719609068019647,19,3,9
TXN,0.7201194572370643,12,1,12
TXN,0.7220633465114054,9,12,12
TXN,0.7234804928572705,11,3,16
TXN,0.7235584053258687,4,5,9
TXN,0.7235584053258687,4,5,6
TXN,0.7235584053258688,4,5,5
TXN,0.7250154435602564,14,18,13
TXN,0.7252906207949201,17,12,13
TXN,0.7252906207949201,17,12,12
TXN,0.7252906207949202,17,12,10
TXN,0.7275010423634527,16,3,11
TXN,0.7275010423634527,16,3,17
TXN,0.7275010423634528,16,3,6
TXN,0.7286066444912098,5,19,10
TXN,0.7290166517362635,7,15,16
TXN,0.729609068019647,19,3,0
TXN,0.729609068019647,19,3,11
TXN,0.7320633465114055,9,12,17
TXN,0.7320633465114055,9,12,17
TXN,0.7334804928572705,11,3,1
TXN,0.7335584053258687,4,5,10
TXN,0.7335584053258687,4,5,0
TXN,0.734431717495007,19,7,16
TXN,0.734431717495007,19,7,11
TXN,0.734431717495007,19,7,11
TXN,0.734431717495007,19,7,0
TXN,0.7352906207949201,17,12,15
TXN,0.7359904507072863,18,5,3
TXN,0.7359904507072863,18,5,17
TXN,0.7375010423634528,16,3,6
TXN,0.7375010423634528,16,3,6
TXN,0.7386066444912098,5,19,1
TXN,0.7390166517362635,7,15,4
TXN,0.7390166517362635,7,15,1
TXN,0.7390166517362635,7,15,16
TXN,0.7390166517362635,7,15,12
TXN,0.739609068019647,19,3,1
TXN,0.739609068019647,19,3,16
TXN,0.739609068019647,19,3,0
TXN,0.7407384233597651,3,17,17
TXN,0.7407384233597651,3,17,8
TXN,0.7407384233597651,3,17,18
TXN,0.7407384233597651,3,17,13
TXN,0.7420633465114055,9,12,4
TXN,0.7434804928572705,11,3,0
TXN,0.7434804928572705,11,3,9
TXN,0.7434804928572705,11,3,3
TXN,0.7434804928572705,11,3,8
TXN,0.7435584053258687,4,5,15
TXN,0.7444317174950069,19,7,0
TXN,0.744431717495007,19,7,15
TXN,0.744431717495007,19,7,0
TXN,0.744431717495007,19,7,16
TXN,0.744431717495007,19,7,8
TXN,0.744431717495007,19,7,0
TXN,0.7450154435602563,14,18,17
TXN,0.7452906207949201,17,12,14
TXN,0.7452906207949201,17,12,3
TXN,0.7459904507072863,18,5,3
TXN,0.747326045219468,9,3,2
TXN,0.747326045219468,9,3,10
TXN,0.7475010423634527,16,3,13
TXN,0.7490166517362635,7,15,1
TXN,0.7490166517362635,7,15,3
TXN,0.749609068019647,19,3,8
TXN,0.7534804928572704,11,3,9
TXN,0.7534804928572704,11,3,8
TXN,0.7534804928572705,11,3,19
TXN,0.7535584053258686,4,5,14
TXN,0.754431717495007,19,7,16
TXN,0.754431717495007,19,7,3
TXN,0.754431717495007,19,7,4
TXN,0.754431717495007,19,7,11
TXN,0.7550154435602563,14,18,9
TXN,0.7552906207949202,17,12,0
TXN,0.7552906207949202,17,12,8
TXN,0.7559904507072863,18,5,4
TXN,0.757326045219468,9,3,6
TXN,0.7575010423634527,16,3,19
TXN,0.7590166517362635,7,15,11
TXN,0.759609068019647,19,3,0
TXN,0.759609068019647,19,3,12
TXN,0.759609068019647,19,3,4
TXN,0.7607384233597652,3,17,6
TXN,0.7607384233597652,3,17,6
TXN,0.7607384233597652,3,17,15
TXN,0.7634804928572705,11,3,16
TXN,0.7635584053258687,4,5,6
TXN,0.7644317174950069,19,7,4
TXN,0.7650154435602563,14,18,8
TXN,0.7650154435602563,14,18,17
TXN,0.7652906207949202,17,12,6
TXN,0.7675010423634527,16,3,7
TXN,0.7686066444912099,5,19,16
TXN,0.7690166517362635,7,15,12
TXN,0.7690166517362635,7,15,4
TXN,0.7690166517362635,7,15,8
TXN,0.7707384233597651,3,17,15
TXN,0.7707384233597652,3,17,4
TXN,0.7707384233597652,3,17,13
TXN,0.7707384233597652,3,17,15
TXN,0.7720633465114054,9,12,17
TXN,0.7720633465114054,9,12,11
TXN,0.7734804928572705,11,3,4
TXN,0.7735584053258686,4,5,2
TXN,0.7735584053258686,4,5,11
TXN,0.7738198931771477,2,8,0
TXN,0.7738198931771477,2,8,14
TXN,0.7738198931771477,2,8,4
TXN,0.774431717495007,19,7,9
TXN,0.774431717495007,19,7,8
TXN,0.7752906207949202,17,12,2
TXN,0.7752906207949203,17,12,12
TXN,0.777222844994655,16,0,5
TXN,0.777326045219468,9,3,0
TXN,0.7775010423634527,16,3,4
TXN,0.7790166517362636,7,15,11
TXN,0.7790166517362636,7,15,9
TXN,0.7807384233597651,3,17,6
TXN,0.7834804928572704,11,3,16
TXN,0.7834804928572705,11,3,8
TXN,0.7850154435602564,14,18,6
TXN,0.7852906207949202,17,12,8
TXN,0.7852906207949202,17,12,12
TXN,0.7875010423634528,16,3,2
TXN,0.7875010423634528,16,3,4
TXN,0.7890166517362635,7,15,10
TXN,0.7890166517362636,7,15,10
TXN,0.789609068019647,19,3,4
TXN,0.789609068019647,19,3,4
TXN,0.789609068019647,19,3,11
TXN,0.7907384233597651,3,17,6
TXN,0.7907384233597652,3,17,19
TXN,0.7907384233597652,3,17,18
TXN,0.7907384233597652,3,17,9
TXN,0.7934804928572704,11,3,7
TXN,0.7934804928572704,11,3,1
TXN,0.7934804928572705,11,3,16
TXN,0.7934804928572705,11,3,8
TXN,0.7934804928572705,11,3,0
TXN,0.7938198931771477,2,8,11
TXN,0.794431717495007,19,7,11
TXN,0.794431717495007,19,7,0
TXN,0.794431717495007,19,7,11
TXN,0.7944317174950071,19,7,4
TXN,0.7944317174950071,19,7,1
TXN,0.7950154435602563,14,18,11
TXN,0.7950154435602563,14,18,4
TXN,0.7950154435602564,14,18,13
TXN,0.7952906207949202,17,12,0
TXN,0.7952906207949202,17,12,12
TXN,0.7952906207949202,17,12,2
TXN,0.7959904507072864,18,5,16
TXN,0.7975010423634528,16,3,10
TXN,0.7975010423634528,16,3,4
TXN,0.799609068019647,19,3,1
TXN,0.799609068019647,19,3,11
TXN,0.8007384233597651,3,17,15
TXN,0.8033385899390059,4,16,2
TXN,0.8034804928572704,11,3,8
TXN,0.8034804928572705,11,3,19
TXN,0.8034804928572705,11,3,8
TXN,0.8035584053258686,4,5,0
TXN,0.8038198931771477,2,8,5
TXN,0.8044317174950069,19,7,8
TXN,0.8044317174950069,19,7,11
TXN,0.8044317174950071,19,7,12
TXN,0.8050154435602564,14,18,0
TXN,0.8059904507072864,18,5,16
TXN,0.8075010423634527,16,3,12
TXN,0.8075010423634528,16,3,4
TXN,0.8075010423634528,16,3,11
TXN,0.8090166517362635,7,15,0
TXN,0.809609068019647,19,3,8
TXN,0.809609068019647,19,3,8
TXN,0.8133300254426883,16,3,5
TXN,0.8134804928572703,11,3,4
TXN,0.8134804928572704,11,3,16
TXN,0.8135584053258688,4,5,6
TXN,0.8144317174950069,19,7,9
TXN,0.8144317174950071,19,7,11
TXN,0.8150154435602563,14,18,9
TXN,0.8150154435602563,14,18,11
TXN,0.8152906207949202,17,12,12
TXN,0.817222844994655,16,0,3
TXN,0.8175010423634528,16,3,8
TXN,0.8175010423634528,16,3,13
TXN,0.8175010423634528,16,3,6
TXN,0.8175010423634528,16,3,11
TXN,0.8186066444912098,5,19,12
TXN,0.8190166517362635,7,15,1
TXN,0.8190166517362635,7,15,3
TXN,0.8190166517362636,7,15,8
TXN,0.8196090680196471,19,3,4
TXN,0.8196090680196471,19,3,10
TXN,0.8196090680196471,19,3,10
TXN,0.8207384233597652,3,17,8
TXN,0.8233385899390059,4,16,1
TXN,0.8234804928572703,11,3,4
TXN,0.8234804928572704,11,3,7
TXN,0.8235584053258687,4,5,8
TXN,0.8235584053258688,4,5,10
TXN,0.8235584053258688,4,5,6
TXN,0.8238198931771478,2,8,13
TXN,0.8244317174950071,19,7,4
TXN,0.8250154435602564,14,18,7
TXN,0.8250154435602564,14,18,4
TXN,0.8250154435602565,14,18,6
TXN,0.8259904507072864,18,5,17
TXN,0.8259904507072864,18,5,17
TXN,0.8259904507072864,18,5,17
TXN,0.827222844994655,16,0,14
TXN,0.8275010423634528,16,3,4
TXN,0.8283195773175805,18,10,18
TXN,0.8290166517362636,7,15,4
TXN,0.8296090680196471,19,3,4
TXN,0.830738423359765,3,17,15
TXN,0.8307384233597651,3,17,2
TXN,0.8307384233597651,3,17,2
TXN,0.8320633465114053,9,12,17
TXN,0.8338198931771478,2,8,7
TXN,0.8338198931771478,2,8,10
TXN,0.8338198931771478,2,8,3
TXN,0.8344317174950069,19,7,8
TXN,0.8344317174950069,19,7,3
TXN,0.834431717495007,19,7,10
TXN,0.8350154435602564,14,18,10
TXN,0.8350154435602564,14,18,15
TXN,0.8350154435602564,14,18,4
TXN,0.8352906207949202,17,12,9
TXN,0.8352906207949202,17,12,0
TXN,0.8352906207949202,17,12,2
TXN,0.8352906207949202,17,12,0
